WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (171.8218200333 -43.8700581667),292661,1781143,33187,"30 Garforth Street, Fairton",30,30,,Garforth Street,Fairton,Ashburton District,Garforth Street,"30 Garforth Street, Fairton",Fairton,171.821820033,-43.8700581667
POINT (171.6511565 -43.6272547667),941658,1841900,380150,"11 Camrose Avenue, Methven",11,11,,Camrose Avenue,Methven,Ashburton District,Camrose Avenue,"11 Camrose Avenue, Methven",Methven,171.65115649999998,-43.6272547667
POINT (171.7666303833 -43.9661243333),978912,1834216,316467,"5 Torbay Avenue, Huntingdon",5,5,,Torbay Avenue,Huntingdon,Ashburton District,Torbay Avenue,"5 Torbay Avenue, Huntingdon",Huntingdon,171.766630383,-43.9661243333
POINT (171.7712877167 -43.9024612833),1196075,1840720,363874,"29 Braebrook Drive, Netherby, Ashburton",29,29,,Braebrook Drive,Netherby,Ashburton District,Braebrook Drive,"29 Braebrook Drive, Netherby, Ashburton",Netherby,171.771287717,-43.9024612833
POINT (171.8104692667 -43.8694018),1342390,1781116,376333,"212 Office Road, Fairton",212,212,,Office Road,Fairton,Ashburton District,Office Road,"212 Office Road, Fairton",Fairton,171.810469267,-43.8694018
POINT (171.4198826667 -43.8208421333),1352305,1781072,42795,"3 Murdoch Place, Mayfield",3,3,,Murdoch Place,Mayfield,Ashburton District,Murdoch Place,"3 Murdoch Place, Mayfield",Mayfield,171.419882667,-43.8208421333
POINT (172.0249153667 -43.75964425),1369560,1780953,37196,"101 South Town Belt, Rakaia",101,101,,South Town Belt,Rakaia,Ashburton District,South Town Belt,"101 South Town Belt, Rakaia",Rakaia,172.024915367,-43.75964425
POINT (171.7392130833 -43.8845302667),1424812,3059451,351521,"3 Ella Lane, Allenton, Ashburton",3,3,,Ella Lane,Allenton,Ashburton District,Ella Lane,"3 Ella Lane, Allenton, Ashburton",Allenton,171.73921308299998,-43.884530266700004
POINT (171.7295838 -43.9193535167),1444653,1833772,311601,"8 Millibrook Place, Tinwald, Ashburton",8,8,,Millibrook Place,Tinwald,Ashburton District,Millibrook Place,"8 Millibrook Place, Tinwald, Ashburton",Tinwald,171.72958380000003,-43.9193535167
POINT (171.5552664667 -43.5614159833),1471903,3025320,46907,"72 Rosehill Road, Mount Hutt",72,72,,Rosehill Road,Mount Hutt,Ashburton District,Rosehill Road,"72 Rosehill Road, Mount Hutt",Mount Hutt,171.555266467,-43.5614159833
POINT (171.7207972833 -43.9130609833),1472073,1780686,376990,"82 Tarbottons Road, Tinwald, Ashburton",82,82,,Tarbottons Road,Tinwald,Ashburton District,Tarbottons Road,"82 Tarbottons Road, Tinwald, Ashburton",Tinwald,171.720797283,-43.9130609833
POINT (171.9117030833 -43.7114550167),1473090,3002466,42634,"2352 Mitcham Road, Mitcham",2352,2352,,Mitcham Road,Mitcham,Ashburton District,Mitcham Road,"2352 Mitcham Road, Mitcham",Mitcham,171.911703083,-43.7114550167
POINT (171.76512095 -43.9663899),46420,1834216,316467,"27 Torbay Avenue, Huntingdon",27,27,,Torbay Avenue,Huntingdon,Ashburton District,Torbay Avenue,"27 Torbay Avenue, Huntingdon",Huntingdon,171.76512095,-43.966389899999996
POINT (171.7344374667 -43.91711025),142953,1786301,329512,"36A Carters Terrace, Tinwald, Ashburton",36A,36,,Carters Terrace,Tinwald,Ashburton District,Carters Terrace,"36A Carters Terrace, Tinwald, Ashburton",Tinwald,171.73443746700002,-43.91711025
POINT (171.7547131167 -43.9044042),145414,3052808,33071,"127A Victoria Street, Ashburton",127A,127,,Victoria Street,Ashburton,Ashburton District,Victoria Street,"127A Victoria Street, Ashburton",Ashburton,171.754713117,-43.9044042
POINT (171.74553645 -43.8967165667),145544,3005618,49430,"34A Philip Street, Ashburton",34A,34,,Philip Street,Ashburton,Ashburton District,Philip Street,"34A Philip Street, Ashburton",Ashburton,171.74553645,-43.8967165667
POINT (171.8105392 -43.7488386167),454284,1781040,30093,"1684A Thompsons Track, Lauriston",1684A,1684,,Thompsons Track,Lauriston,Ashburton District,Thompsons Track,"1684A Thompsons Track, Lauriston",Lauriston,171.8105392,-43.7488386167
POINT (171.7447719667 -43.9035106167),1564967,1780684,52347,"6/19 Tancred Street, Ashburton",6/19,19,,Tancred Street,Ashburton,Ashburton District,Tancred Street,"6/19 Tancred Street, Ashburton",Ashburton,171.74477196700002,-43.903510616700004
POINT (171.7448735 -43.9035933167),1564968,1780684,52347,"5/19 Tancred Street, Ashburton",5/19,19,,Tancred Street,Ashburton,Ashburton District,Tancred Street,"5/19 Tancred Street, Ashburton",Ashburton,171.7448735,-43.903593316700004
POINT (171.6525387167 -43.6385238167),1568386,3050364,54339,"34 Line Road, Methven",34,34,,Line Road,Methven,Ashburton District,Line Road,"34 Line Road, Methven",Methven,171.652538717,-43.6385238167
POINT (171.4003970333 -43.7055273333),1600925,1781016,42602,"5 Buccleugh Street, Mount Somers",5,5,,Buccleugh Street,Mount Somers,Ashburton District,Buccleugh Street,"5 Buccleugh Street, Mount Somers",Mount Somers,171.400397033,-43.7055273333
POINT (171.7709233167 -43.8573663833),1608132,3002466,40798,"258 Mitcham Road, Mitcham",258,258,,Mitcham Road,Mitcham,Ashburton District,Mitcham Road,"258 Mitcham Road, Mitcham",Mitcham,171.770923317,-43.8573663833
POINT (171.7528969833 -44.0467590167),1618916,3005429,31048,"1621 Grahams Road, Ashton",1621,1621,,Grahams Road,Ashton,Ashburton District,Grahams Road,"1621 Grahams Road, Ashton",Ashton,171.752896983,-44.0467590167
POINT (171.7205089333 -43.9254686333),1627091,1780820,35591,"159 Grove Street, Tinwald, Ashburton",159,159,,Grove Street,Tinwald,Ashburton District,Grove Street,"159 Grove Street, Tinwald, Ashburton",Tinwald,171.720508933,-43.9254686333
POINT (171.7872976167 -43.88291355),1637573,3031561,357156,"4 JB Cullen Drive, Newland",4,4,,JB Cullen Drive,Newland,Ashburton District,JB Cullen Drive,"4 JB Cullen Drive, Newland",Newland,171.787297617,-43.88291355
POINT (171.5669601667 -44.0015515667),1637587,1787539,53919,"3 Ellis Street, Hinds",3,3,,Ellis Street,Hinds,Ashburton District,Ellis Street,"3 Ellis Street, Hinds",Hinds,171.56696016700002,-44.0015515667
POINT (172.0856304 -43.9280132333),1644974,1785886,29157,"803 Corbetts Road North, Dorie",803,803,,Corbetts Road North,Dorie,Ashburton District,Corbetts Road North,"803 Corbetts Road North, Dorie",Dorie,172.0856304,-43.9280132333
POINT (171.8186261333 -43.8704053),1650537,3038608,38847,"13 Waymouth Street, Fairton",13,13,,Waymouth Street,Fairton,Ashburton District,Waymouth Street,"13 Waymouth Street, Fairton",Fairton,171.81862613299998,-43.870405299999994
POINT (171.7497439667 -43.8868309333),1661009,1780750,43823,"37 Tucker Street, Allenton, Ashburton",37,37,,Tucker Street,Allenton,Ashburton District,Tucker Street,"37 Tucker Street, Allenton, Ashburton",Allenton,171.749743967,-43.8868309333
POINT (172.0147270333 -43.7518819667),1664485,3063153,33873,"24 Rakaia Barrhill Methven Road, Rakaia",24,24,,Rakaia Barrhill Methven Road,Rakaia,Ashburton District,Rakaia Barrhill Methven Road,"24 Rakaia Barrhill Methven Road, Rakaia",Rakaia,172.01472703299999,-43.7518819667
POINT (172.0286946167 -43.7551949333),1696750,1781158,42035,"108 Michael Street, Rakaia",108,108,,Michael Street,Rakaia,Ashburton District,Michael Street,"108 Michael Street, Rakaia",Rakaia,172.028694617,-43.7551949333
POINT (171.7534073333 -43.9113381333),1696803,1780758,43810,"6A Eton Street, Hampstead, Ashburton",6A,6,,Eton Street,Hampstead,Ashburton District,Eton Street,"6A Eton Street, Hampstead, Ashburton",Hampstead,171.75340733299998,-43.9113381333
POINT (171.7530551833 -43.90121095),1697002,3001995,41668,"530 East Street, Ashburton",530,530,,East Street,Ashburton,Ashburton District,East Street,"530 East Street, Ashburton",Ashburton,171.753055183,-43.90121095
POINT (171.7539659667 -43.9036309167),1697030,3065253,30699,"3/38 Peter Street, Ashburton",3/38,38,,Peter Street,Ashburton,Ashburton District,Peter Street,"3/38 Peter Street, Ashburton",Ashburton,171.753965967,-43.9036309167
POINT (171.7520583333 -43.91374045),1697096,1780687,50700,"4 Suffolk Street, Hampstead, Ashburton",4,4,,Suffolk Street,Hampstead,Ashburton District,Suffolk Street,"4 Suffolk Street, Hampstead, Ashburton",Hampstead,171.75205833299998,-43.91374045
POINT (171.7623468 -43.9036944667),1697186,3064545,49545,"202 Chalmers Avenue, Hampstead, Ashburton",202,202,,Chalmers Avenue,Hampstead,Ashburton District,Chalmers Avenue,"202 Chalmers Avenue, Hampstead, Ashburton",Hampstead,171.76234680000002,-43.9036944667
POINT (171.63915335 -43.68681115),1742355,3035672,53805,"2507 Methven Highway, Methven",2507,2507,,Methven Highway,Methven,Ashburton District,Methven Highway,"2507 Methven Highway, Methven",Methven,171.63915335,-43.68681115
POINT (171.7546758 -43.9114013),1844705,1780684,49425,"317A Tancred Street, Hampstead, Ashburton",317A,317,,Tancred Street,Hampstead,Ashburton District,Tancred Street,"317A Tancred Street, Hampstead, Ashburton",Hampstead,171.7546758,-43.911401299999994
POINT (171.7236450667 -43.9133546833),1973757,1842914,369002,"16 Whiteoak Grove, Tinwald, Ashburton",16,16,,Whiteoak Grove,Tinwald,Ashburton District,Whiteoak Grove,"16 Whiteoak Grove, Tinwald, Ashburton",Tinwald,171.723645067,-43.9133546833
POINT (171.7134371167 -43.9158795833),1981570,1780686,379527,"149 Tarbottons Road, Tinwald, Ashburton",149,149,,Tarbottons Road,Tinwald,Ashburton District,Tarbottons Road,"149 Tarbottons Road, Tinwald, Ashburton",Tinwald,171.713437117,-43.9158795833
POINT (171.716716 -43.9197737667),1983935,1780733,32419,"17 Anne Street, Tinwald, Ashburton",17,17,,Anne Street,Tinwald,Ashburton District,Anne Street,"17 Anne Street, Tinwald, Ashburton",Tinwald,171.716716,-43.919773766700004
POINT (171.8891449167 -43.8205131167),65853,3003802,48523,"1261 Rakaia Highway, Chertsey",1261,1261,,Rakaia Highway,Chertsey,Ashburton District,Rakaia Highway,"1261 Rakaia Highway, Chertsey",Chertsey,171.889144917,-43.8205131167
POINT (171.4594485333 -43.8326227167),139894,1781061,43692,"272 Orchards Road, Mayfield",272,272,,Orchards Road,Mayfield,Ashburton District,Orchards Road,"272 Orchards Road, Mayfield",Mayfield,171.459448533,-43.8326227167
POINT (171.5019117667 -44.0040186167),140016,1781032,42516,"320 Fields Road, Hinds",320,320,,Fields Road,Hinds,Ashburton District,Fields Road,"320 Fields Road, Hinds",Hinds,171.501911767,-44.0040186167
POINT (171.5572922 -44.0357119333),140225,3070456,29253,"2020 Boundary Road, Hinds",2020,2020,,Boundary Road,Hinds,Ashburton District,Boundary Road,"2020 Boundary Road, Hinds",Hinds,171.55729219999998,-44.0357119333
POINT (171.6017795667 -44.0023863667),140362,1781205,33075,"161 Lynnford Road, Hinds",161,161,,Lynnford Road,Hinds,Ashburton District,Lynnford Road,"161 Lynnford Road, Hinds",Hinds,171.601779567,-44.0023863667
POINT (171.6238459167 -43.83289375),140444,1785898,36391,"90 Sheates Road, Westerfield",90,90,,Sheates Road,Westerfield,Ashburton District,Sheates Road,"90 Sheates Road, Westerfield",Westerfield,171.623845917,-43.83289375
POINT (171.6398803833 -43.6333739),140604,1786318,51612,"1 Cushmor Drive, Methven",1,1,,Cushmor Drive,Methven,Ashburton District,Cushmor Drive,"1 Cushmor Drive, Methven",Methven,171.639880383,-43.6333739
POINT (171.6441818667 -43.6343116667),140631,1786324,42864,"24 Jackson Street, Methven",24,24,,Jackson Street,Methven,Ashburton District,Jackson Street,"24 Jackson Street, Methven",Methven,171.64418186700001,-43.6343116667
POINT (171.6426920167 -43.6339284),140659,1781012,37557,"28 Cameron Street, Methven",28,28,,Cameron Street,Methven,Ashburton District,Cameron Street,"28 Cameron Street, Methven",Methven,171.642692017,-43.6339284
POINT (171.6436714167 -43.6327709),140721,1787361,30015,"3 Chapman Street, Methven",3,3,,Chapman Street,Methven,Ashburton District,Chapman Street,"3 Chapman Street, Methven",Methven,171.643671417,-43.6327709
POINT (171.6435421167 -43.6281144167),140743,1786327,40853,"44 Spaxton Street, Methven",44,44,,Spaxton Street,Methven,Ashburton District,Spaxton Street,"44 Spaxton Street, Methven",Methven,171.643542117,-43.6281144167
POINT (171.6444002333 -43.6318247167),140816,1781005,51354,"65 Forest Drive, Methven",65,65,,Forest Drive,Methven,Ashburton District,Forest Drive,"65 Forest Drive, Methven",Methven,171.644400233,-43.6318247167
POINT (171.6441401 -43.6355833167),140938,1786324,42864,"6 Jackson Street, Methven",6,6,,Jackson Street,Methven,Ashburton District,Jackson Street,"6 Jackson Street, Methven",Methven,171.6441401,-43.6355833167
POINT (171.6390807 -43.68661175),140960,3035672,53805,"2509 Methven Highway, Methven",2509,2509,,Methven Highway,Methven,Ashburton District,Methven Highway,"2509 Methven Highway, Methven",Methven,171.6390807,-43.68661175
POINT (171.6414009167 -43.7238773167),140968,3035672,53804,"2095 Methven Highway, Methven",2095,2095,,Methven Highway,Methven,Ashburton District,Methven Highway,"2095 Methven Highway, Methven",Methven,171.641400917,-43.7238773167
POINT (171.689517 -43.9907924167),141506,1781154,45290,"30 Montgomerys Road, Willowby",30,30,,Montgomerys Road,Willowby,Ashburton District,Montgomerys Road,"30 Montgomerys Road, Willowby",Willowby,171.689517,-43.9907924167
POINT (171.7201221167 -43.9216424),141997,1780688,34253,"125 McMurdo Street, Tinwald, Ashburton",125,125,,McMurdo Street,Tinwald,Ashburton District,McMurdo Street,"125 McMurdo Street, Tinwald, Ashburton",Tinwald,171.72012211700002,-43.9216424
POINT (171.7185294333 -43.92249435),142040,1780688,39087,"135 McMurdo Street, Tinwald, Ashburton",135,135,,McMurdo Street,Tinwald,Ashburton District,McMurdo Street,"135 McMurdo Street, Tinwald, Ashburton",Tinwald,171.718529433,-43.92249435
POINT (171.7157615667 -43.9243850167),142126,1780812,34419,"15 Catherine Street, Tinwald, Ashburton",15,15,,Catherine Street,Tinwald,Ashburton District,Catherine Street,"15 Catherine Street, Tinwald, Ashburton",Tinwald,171.71576156700002,-43.9243850167
POINT (171.72792365 -43.87438885),142504,3035672,319221,"100 Methven Highway, Allenton, Ashburton",100,100,,Methven Highway,Allenton,Ashburton District,Methven Highway,"100 Methven Highway, Allenton, Ashburton",Allenton,171.72792365,-43.87438885
POINT (171.7283939333 -43.86606115),142516,3035672,54905,"194 Methven Highway, Allenton, Ashburton",194,194,,Methven Highway,Allenton,Ashburton District,Methven Highway,"194 Methven Highway, Allenton, Ashburton",Allenton,171.72839393299998,-43.86606115
POINT (171.7339947667 -43.8818639),142577,1780716,310770,"8 Farm Road, Allenton, Ashburton",8,8,,Farm Road,Allenton,Ashburton District,Farm Road,"8 Farm Road, Allenton, Ashburton",Allenton,171.733994767,-43.8818639
POINT (171.7273545667 -43.9117366),142718,1780757,35381,"2 Ferrier Place, Tinwald, Ashburton",2,2,,Ferrier Place,Tinwald,Ashburton District,Ferrier Place,"2 Ferrier Place, Tinwald, Ashburton",Tinwald,171.72735456700002,-43.911736600000005
POINT (171.7409332667 -43.8692287833),143293,1780770,44186,"321 Racecourse Road, Allenton, Ashburton",321,321,,Racecourse Road,Allenton,Ashburton District,Racecourse Road,"321 Racecourse Road, Allenton, Ashburton",Allenton,171.740933267,-43.8692287833
POINT (171.7373317 -43.8831563),143478,1780751,36515,"2 Todd Place, Allenton, Ashburton",2,2,,Todd Place,Allenton,Ashburton District,Todd Place,"2 Todd Place, Allenton, Ashburton",Allenton,171.73733169999997,-43.883156299999996
POINT (171.7368123333 -43.8843306),143510,1780814,49775,"35 Charles Street, Allenton, Ashburton",35,35,,Charles Street,Allenton,Ashburton District,Charles Street,"35 Charles Street, Allenton, Ashburton",Allenton,171.736812333,-43.884330600000006
POINT (171.7432627833 -43.8887475833),143795,1780772,49413,"16 Smitheram Street, Allenton, Ashburton",16,16,,Smitheram Street,Allenton,Ashburton District,Smitheram Street,"16 Smitheram Street, Allenton, Ashburton",Allenton,171.743262783,-43.8887475833
POINT (171.7391187667 -43.8888430167),143902,1780780,38947,"24 Allens Road, Allenton, Ashburton",24,24,,Allens Road,Allenton,Ashburton District,Allens Road,"24 Allens Road, Allenton, Ashburton",Allenton,171.739118767,-43.8888430167
POINT (171.74350915 -43.8908507833),144086,1780806,49418,"46 Cross Street, Allenton, Ashburton",46,46,,Cross Street,Allenton,Ashburton District,Cross Street,"46 Cross Street, Allenton, Ashburton",Allenton,171.74350915,-43.890850783299996
POINT (171.7405183 -43.88658515),144097,1780747,37347,"48 Clark Street, Allenton, Ashburton",48,48,,Clark Street,Allenton,Ashburton District,Clark Street,"48 Clark Street, Allenton, Ashburton",Allenton,171.74051830000002,-43.88658515
POINT (171.74424195 -43.89287925),144099,1787247,44552,"48 Elizabeth Street, Allenton, Ashburton",48,48,,Elizabeth Street,Allenton,Ashburton District,Elizabeth Street,"48 Elizabeth Street, Allenton, Ashburton",Allenton,171.74424195,-43.89287925
POINT (171.7438458333 -43.8906474333),144126,1780806,35897,"50 Cross Street, Allenton, Ashburton",50,50,,Cross Street,Allenton,Ashburton District,Cross Street,"50 Cross Street, Allenton, Ashburton",Allenton,171.743845833,-43.890647433299996
POINT (171.7373197833 -43.8933980167),144142,3045702,35989,"53 Alford Forest Road, Allenton, Ashburton",53,53,,Alford Forest Road,Allenton,Ashburton District,Alford Forest Road,"53 Alford Forest Road, Allenton, Ashburton",Allenton,171.737319783,-43.8933980167
POINT (171.74444505 -43.8983786),144540,3015368,49434,"49 Cameron Street, Ashburton",49,49,,Cameron Street,Ashburton,Ashburton District,Cameron Street,"49 Cameron Street, Ashburton",Ashburton,171.74444505,-43.8983786
POINT (171.7408871167 -43.8979885),144603,3057476,49405,"75 Walker Street, Ashburton",75,75,,Walker Street,Ashburton,Ashburton District,Walker Street,"75 Walker Street, Ashburton",Ashburton,171.740887117,-43.897988500000004
POINT (171.7447963 -43.94547515),144719,3005429,44933,"347 Grahams Road, Willowby",347,347,,Grahams Road,Willowby,Ashburton District,Grahams Road,"347 Grahams Road, Willowby",Willowby,171.74479630000002,-43.94547515
