,id,address,boolean
10364,10365,"4A St Johns Avenue, Highfield, Timaru ",Request time out
10386,10387,"253 Cliffs Road, Claremont ",Request time out
10387,10388,"65 Poplar Street, Gleniti, Timaru ",Request time out
10399,10400,"14 Maryburn Place, Gleniti, Timaru ",Request time out
10401,10402,"10 Claremont Road, Gleniti, Timaru ",Request time out
10407,10408,"30 Tekapo Street, Glenwood, Timaru ",Request time out
10412,10413,"39 Cartwrights Road, Washdyke Flat ",Request time out
10416,10417,"137 Douglas Street, Highfield, Timaru ",Request time out
10417,10418,"13 Matai Crescent, Highfield, Timaru ",Request time out
10423,10424,"3 Grange Close, Marchwiel, Timaru ",Request time out
10426,10427,"4 Grange Close, Marchwiel, Timaru ",Request time out
10438,10439,"34 Grants Road, Marchwiel, Timaru ",Request time out
10444,10445,"13 Matilda Street, Seaview, Timaru ",Request time out
10456,10457,"10 Coles Street, Geraldine ",Request time out
10460,10461,"14 Moore Street, Waimataitai, Timaru ",Request time out
10474,10475,"25 Cass Street, Temuka ",Request time out
10486,10487,"261 Milford Lagoon Road, Milford ",Request time out
10503,10504,"22 Hazelburn Road, Hazelburn ",Request time out
10507,10508,"33 Greig Street, Pleasant Point ",Request time out
10520,10521,"22 Benmore Street, Glenwood, Timaru ",Request time out
10521,10522,"25 Puriri Street, Highfield, Timaru ",Request time out
10525,10526,"10 Lindsay Street, Marchwiel, Timaru ",Request time out
10537,10538,"13 Hartley Crescent, Marchwiel, Timaru ",Request time out
10540,10541,"213 Selwyn Street, Marchwiel, Timaru ",Request time out
10552,10553,"31 Quarry Road, Watlington, Timaru ",Request time out
10584,10585,"21 Beverley Hill, Maori Hill, Timaru ",Request time out
10589,10590,"16 Canada Street, Watlington, Timaru ",Request time out
10600,10601,"56 Barrett Road, Seadown ",Request time out
10617,10618,"135 Waitohi Pleasant Point Road, Waitohi ",Request time out
10628,10629,"49 Connolly Street, Geraldine ",Request time out
10644,10645,"24 Canon Street, Timaru ",Request time out
10658,10659,"36 Holland Street, Temuka ",Request time out
10670,10671,"10 Rimu Street, Pleasant Point ",Request time out
10683,10684,"11 MacDonald Street, Geraldine ",Request time out
10687,10688,"220 Mullvihill Road, Kakahu ",Request time out
10689,10690,"16 Matai Street, Pleasant Point ",Request time out
10690,10691,"15 Hillview Place, Pleasant Point ",Request time out
10693,10694,"40 Harris Street, Pleasant Point ",Request time out
10697,10698,"105 Rosewill Valley Road, Washdyke Flat ",Request time out
10699,10700,"53 Mountain View Road, Glenwood, Timaru ",Request time out
10728,10729,"82 Kennels Road, Washdyke, Timaru ",Request time out
10733,10734,"84 Grants Road, Marchwiel, Timaru ",Request time out
10739,10740,"33 Maple Crescent, Watlington, Timaru ",Request time out
10756,10757,"34 Mahoneys Hill Road, Oceanview, Timaru ",Request time out
10759,10760,"15 Tay Street, Waimataitai, Timaru ",Request time out
10768,10769,"10 Maple Crescent, Watlington, Timaru ",Request time out
10770,10771,"14 Hassall Street, Parkside, Timaru ",Request time out
10777,10778,"49 College Road, Parkside, Timaru ",Request time out
10780,10781,"20 Taylor Street, Geraldine ",Request time out
10788,10789,"10 Buchanan Street, Parkside, Timaru ",Request time out
10789,10790,"43A Marston Road, Kensington, Timaru ",Request time out
10800,10801,"19 Hally Terrace, Temuka ",Request time out
10808,10809,"51 Richard Pearse Drive, Temuka ",Request time out
10810,10811,"62 Wilkin Street, Temuka ",Request time out
10852,10853,"46 Raymond Street, West End, Timaru ",Request time out
10854,10855,"19 Hall Street, Timaru Port, Timaru ",Request time out
10856,10857,"11A Sefton Street, Timaru ",Request time out
10866,10867,"170 Stafford Street, Timaru ",Request time out
10884,10885,"32 Te Ngawai Road, Pleasant Point ",Request time out
10886,10887,"21 Horton Street, Pleasant Point ",Request time out
10902,10903,"28 Carlisle Place, Marchwiel, Timaru ",Request time out
10905,10906,"36A Barnes Street, Glenwood, Timaru ",Request time out
10914,10915,"19A Guinness Street, Highfield, Timaru ",Request time out
10930,10931,"46 Rathmore Street, West End, Timaru ",Request time out
10946,10947,"36 Maslin Street, Geraldine ",Request time out
10951,10952,"25 Cook Street, Oceanview, Timaru ",Request time out
10952,10953,"56 Mahoneys Hill Road, Oceanview, Timaru ",Request time out
10959,10960,"30 Grasmere Street, Waimataitai, Timaru ",Request time out
10962,10963,"84 Elizabeth Street, Seaview, Timaru ",Request time out
10964,10965,"167 North Street, West End, Timaru ",Request time out
10970,10971,"8 Clifton Terrace, West End, Timaru ",Request time out
10978,10979,"35 Campbell Street, Geraldine ",Request time out
10981,10982,"21 Bank Street, Timaru ",Request time out
10990,10991,"145 Temuka-Orari Highway, Winchester ",Request time out
10991,10992,"3 Albert Terrace, Winchester ",Request time out
10996,10997,"23 Grange Settlement Road, Temuka ",Request time out
11000,11001,"16 Maude Street, Temuka ",Request time out
11019,11020,"2/6 Studholme Street, Temuka ",Request time out
11022,11023,"26 Factory Road, Temuka ",Request time out
11028,11029,"10 Lancewood Terrace, Oceanview, Timaru ",Request time out
11040,11041,"36 Holmglen Street, Washdyke, Timaru ",Request time out
11050,11051,"19 Lancaster Street, Geraldine ",Request time out
11070,11071,"12A Marchwiel Street, Marchwiel, Timaru ",Request time out
11079,11080,"7A James Street, Kensington, Timaru ",Request time out
11081,11082,"36 Horton Street, Pleasant Point ",Request time out
11113,11114,"14 Anne Street, Cave ",Request time out
11114,11115,"18 Stratheona Road, Pleasant Point ",Request time out
11116,11117,"24 Baker Street, West End, Timaru ",Request time out
11133,11134,"823 Opihi Road, Totara Valley ",Request time out
11136,11137,"28A Preston Street, West End, Timaru ",Request time out
11172,11173,"9 Maryburn Place, Gleniti, Timaru ",Request time out
11173,11174,"26 Mountain View Road, Glenwood, Timaru ",Request time out
11174,11175,"30 MacAulay Street, Gleniti, Timaru ",Request time out
11179,11180,"114 Orbell Street, Glenwood, Timaru ",Request time out
11182,11183,"27 Barnes Street, Glenwood, Timaru ",Request time out
11188,11189,"14 Collingwood Street, Highfield, Timaru ",Request time out
11190,11191,"24 Seddon Street, Highfield, Timaru ",Request time out
11195,11196,"31 Kelvin Street, Marchwiel, Timaru ",Request time out
11203,11204,"21 Rolleston Street, Watlington, Timaru ",Request time out
11204,11205,"35 Regent Street, West End, Timaru ",Request time out
11212,11213,"39 Kennedy Street, Geraldine ",Request time out
11216,11217,"56 Racecourse Road, Washdyke, Timaru ",Request time out
11217,11218,"72 Hilton Highway, Washdyke, Timaru ",Request time out
11226,11227,"10 Cain Street, Parkside, Timaru ",Request time out
11232,11233,"30 Wallace Street, Kensington, Timaru ",Request time out
11236,11237,"43 Connolly Street, Geraldine ",Request time out
11237,11238,"20 The Terrace, Timaru ",Request time out
11239,11240,"11 Church Street, Timaru ",Request time out
11241,11242,"21 Hassall Street, Parkside, Timaru ",Request time out
11243,11244,"28 Arthur Street, Timaru ",Request time out
11248,11249,"20 Marston Road, Kensington, Timaru ",Request time out
11252,11253,"3 Princes Street, Parkside, Timaru ",Request time out
11259,11260,"24 High Street, Parkside, Timaru ",Request time out
11260,11261,"35 Cambridge Street, Kensington, Timaru ",Request time out
11262,11263,"11 Donald Street, Temuka ",Request time out
11272,11273,"11 Maude Street, Temuka ",Request time out
11277,11278,"396 Milford Clandeboye Road, Milford ",Request time out
11299,11300,"199 Stafford Street, Timaru ",Request time out
11305,11306,"140 Main Road, Pleasant Point ",Request time out
11328,11329,"9 Lancewood Terrace, Oceanview, Timaru ",Request time out
11342,11343,"213 Seven Sisters Road, Waitohi ",Request time out
11349,11350,"25 Rimu Street, Glenwood, Timaru ",Request time out
11356,11357,"49 Arun Street, Marchwiel, Timaru ",Request time out
11357,11358,"15 Rugby Street, Highfield, Timaru ",Request time out
11367,11368,"15 Grange Close, Marchwiel, Timaru ",Request time out
11372,11373,"25 Hatton Street, West End, Timaru ",Request time out
11380,11381,"36 Talbot Street, Geraldine ",Request time out
11386,11387,"17 Hobbs Street, Waimataitai, Timaru ",Request time out
11388,11389,"34 MacDonald Street, Waimataitai, Timaru ",Request time out
11391,11392,"15 Cameron Street, Seaview, Timaru ",Request time out
11394,11395,"38 Trafalgar Street, Maori Hill, Timaru ",Request time out
11397,11398,"68 Wilson Street, Seaview, Timaru ",Request time out
11400,11401,"14 Le Cren Street, Seaview, Timaru ",Request time out
11405,11406,"8 Harper Street, Parkside, Timaru ",Request time out
11409,11410,"18 McKenzie Street, Geraldine ",Request time out
11410,11411,"41 Main North Road, Geraldine ",Request time out
11411,11412,"23 Campbell Street, Geraldine ",Request time out
11412,11413,"34 Campbell Street, Geraldine ",Request time out
11422,11423,"32 Marston Road, Kensington, Timaru ",Request time out
11424,11425,"36 Catherine Street, Parkside, Timaru ",Request time out
11433,11434,"109 King Street, Temuka ",Request time out
11435,11436,"20 Hamilton Street, Temuka ",Request time out
11438,11439,"11 Harris Place, Temuka ",Request time out
11440,11441,"17 Harris Place, Temuka ",Request time out
11448,11449,"2/12A Nile Street, Highfield, Timaru ",Request time out
11457,11458,"17A Tawa Street, Glenwood, Timaru ",Request time out
11463,11464,"31B Cook Street, Oceanview, Timaru ",Request time out
11465,11466,"25A George Street, Geraldine ",Request time out
11486,11487,"19 Majors Road, Geraldine ",Request time out
11514,11515,"10 Runa Terrace, Pleasant Point ",Request time out
11518,11519,"1 Harris Street, Pleasant Point ",Request time out
11520,11521,"154 Driscoll Road, Levels Valley ",Request time out
11521,11522,"18 Waimarie Road, Woodbury ",Request time out
12023,12024,"122 Richard Pearse Drive, Temuka ",Request time out
12088,12089,"14 Grasmere Street, Waimataitai, Timaru ",Request time out
12167,12168,"1/72 Hayhurst Street North, Temuka ",Request time out
12233,12234,"50 Kauri Street, Highfield, Timaru ",Request time out
12252,12253,"156 Otipua Road, Watlington, Timaru ",Request time out
12314,12315,"49 Maude Street, Temuka ",Request time out
12328,12329,"10 Meadowstone Street, Gleniti, Timaru ",Request time out
12337,12338,"78A Douglas Street, Highfield, Timaru ",Request time out
12402,12403,"55 Barnes Street, Glenwood, Timaru ",Request time out
12442,12443,"106 Lynch Road, Levels ",Request time out
12477,12478,"39 Marston Road, Kensington, Timaru ",Request time out
12497,12498,"1 Thomas Street, Temuka ",Request time out
12500,12501,"408 Pages Road, Gleniti, Timaru ",Request time out
12505,12506,"49A Morgans Road, Glenwood, Timaru ",Request time out
12548,12549,"16 Hillview Place, Pleasant Point ",Request time out
12605,12606,"24 Pringle Street, Waimataitai, Timaru ",Request time out
12612,12613,"11 Wilson Street, Seaview, Timaru ",Request time out
12623,12624,"14 Grey Road, Timaru ",Request time out
12640,12641,"11 Browning Street, Winchester ",Request time out
12660,12661,"94 Stafford Street, Timaru ",Request time out
12661,12662,"365 Pleasant Valley Road, Geraldine ",Request time out
12710,12711,"174 Opihi Terrace Road, Waitohi ",Request time out
12722,12723,"12 Waipori Place, Glenwood, Timaru ",Request time out
12724,12725,"27 Pukatea Street, Glenwood, Timaru ",Request time out
12755,12756,"16 Cornwall Street, Watlington, Timaru ",Request time out
12761,12762,"9 Randwick Place, Washdyke, Timaru ",Request time out
12778,12779,"53 Hassall Street, Parkside, Timaru ",Request time out
12788,12789,"24 Taylor Street, Geraldine ",Request time out
12811,12812,"19 Stewart Road, Orari ",Request time out
12815,12816,"10 Mellish Street, Rangitata ",Request time out
12818,12819,"451 Timaru-Temuka Highway, Levels ",Request time out
12868,12869,"11A Morgans Road, Glenwood, Timaru ",Request time out
12869,12870,"14 Grosvenor Grange, Gleniti, Timaru ",Request time out
12876,12877,"20 Gualter Road, Kakahu ",Request time out
12920,12921,"52 Lookout Road, Peel Forest ",Request time out
12924,12925,"5 North Terrace Road, Geraldine ",Request time out
12925,12926,"126 Tiplady Road, Geraldine Flat ",Request time out
12957,12958,"15 Hawkey Street, Kensington, Timaru ",Request time out
12961,12962,"36 Marston Road, Kensington, Timaru ",Request time out
12976,12977,"53 Wilkin Street, Temuka ",Request time out
12977,12978,"60 Princes Street, Temuka ",Request time out
12988,12989,"26 Seddon Street, Temuka ",Request time out
12991,12992,"41 Cain Street, Parkside, Timaru ",Request time out
12998,12999,"8 Harris Street, Geraldine ",Request time out
13013,13014,"1B Wilmshurst Road, Temuka ",Request time out
13040,13041,"356 Claremont Road, Claremont ",Request time out
13041,13042,"139 Main Road, Pleasant Point ",Request time out
13042,13043,"22 Harris Street, Pleasant Point ",Request time out
13043,13044,"22 Halstead Road, Pleasant Point ",Request time out
13047,13048,"221 Driscoll Road, Levels Valley ",Request time out
13080,13081,"24 Maltby Avenue, West End, Timaru ",Request time out
13088,13089,"24 Regent Street, West End, Timaru ",Request time out
13089,13090,"28 Somerset Street, Watlington, Timaru ",Request time out
13107,13108,"29 Sefton Street, Seaview, Timaru ",Request time out
13113,13114,"76 Church Street, Seaview, Timaru ",Request time out
13118,13119,"151 Main North Road, Orari Bridge ",Request time out
13119,13120,"12 Maling Street, Geraldine ",Request time out
13120,13121,"17 Maling Street, Geraldine ",Request time out
13137,13138,"714 Timaru-Temuka Highway, Kerrytown ",Request time out
13138,13139,"36 Turnbull Street, Timaru ",Request time out
13139,13140,"33 Cass Street, Temuka ",Request time out
13142,13143,"151 Temuka-Orari Highway, Winchester ",Request time out
13143,13144,"11 St Leonards Road, Temuka ",Request time out
13188,13189,"16 Mere Mere Street, Seaview, Timaru ",Request time out
13201,13202,"4/12 Douglas Street, Highfield, Timaru ",Request time out
13202,13203,"1/6 Trafalgar Street, Maori Hill, Timaru ",Request time out
13227,13228,"3 Hawthorn Place, Gleniti, Timaru ",Request time out
13239,13240,"10 Roxburgh Street, Glenwood, Timaru ",Request time out
13240,13241,"10 Hinau Place, Glenwood, Timaru ",Request time out
13251,13252,"19 Rocky Hundreds Road, Fairview ",Request time out
13255,13256,"55 Kelvin Street, Marchwiel, Timaru ",Request time out
13256,13257,"61 Andrew Street, Marchwiel, Timaru ",Request time out
13259,13260,"11 St Johns Avenue, Highfield, Timaru ",Request time out
13287,13288,"20 Marchwiel Street, Marchwiel, Timaru ",Request time out
13296,13297,"31 Brenda Street, Kensington, Timaru ",Request time out
13307,13308,"19 Strathallan Street, Timaru ",Request time out
13316,13317,"16 Rothwell Street, Redruth, Timaru ",Request time out
13320,13321,"17 Donald Street, Temuka ",Request time out
13326,13327,"26 Princes Street, Temuka ",Request time out
13335,13336,"14 Maddren Street, Winchester ",Request time out
13347,13348,"41 Hislop Street, Geraldine ",Request time out
13374,13375,"2/5 Harper Street, Parkside, Timaru ",Request time out
13389,13390,"78 Kerrytown Road, Kerrytown ",Request time out
13401,13402,"14 Rimu Street, Highfield, Timaru ",Request time out
13427,13428,"52 Rathmore Street, West End, Timaru ",Request time out
13438,13439,"34 Ascot Street, Washdyke, Timaru ",Request time out
13444,13445,"41 Beverley Road, Maori Hill, Timaru ",Request time out
13453,13454,"25 Market Street, Watlington, Timaru ",Request time out
13464,13465,"34 William Street, Parkside, Timaru ",Request time out
13489,13490,"37 Maude Street, Temuka ",Request time out
13493,13494,"24 Davey Road, Milford ",Request time out
13500,13501,"48 Guscott Road, Pareora West ",Request time out
13502,13503,"84 Manse Road, Pleasant Point ",Request time out
13524,13525,"12 Maryburn Place, Gleniti, Timaru ",Request time out
13531,13532,"12 Hawea Street, Glenwood, Timaru ",Request time out
13543,13544,"10A Campbell Street, Maori Hill, Timaru ",Request time out
13546,13547,"36A Newton Street, Watlington, Timaru ",Request time out
13556,13557,"206 Pages Road, Marchwiel, Timaru ",Request time out
13557,13558,"1/19A Evans Street, Maori Hill, Timaru ",Request time out
13581,13582,"11 Bristol Street, Pareora ",Request time out
13595,13596,"19 Maltby Avenue, West End, Timaru ",Request time out
13603,13604,"25 Rolleston Street, Watlington, Timaru ",Request time out
13608,13609,"44 Coonoor Road, Watlington, Timaru ",Request time out
13612,13613,"6 Peel Street, Geraldine ",Request time out
13613,13614,"109 Talbot Street, Geraldine ",Request time out
13614,13615,"177 Talbot Street, Geraldine ",Request time out
13624,13625,"13 Hobbs Street, Waimataitai, Timaru ",Request time out
13636,13637,"11 Cain Street, Parkside, Timaru ",Request time out
13638,13639,"18 Matilda Street, Seaview, Timaru ",Request time out
13643,13644,"11 Richards Place, Kensington, Timaru ",Request time out
13648,13649,"34 Grey Road, Timaru ",Request time out
13657,13658,"148 Beeby Road, Orari ",Request time out
13658,13659,"259 King Street, Temuka ",Request time out
13660,13661,"35 Birkett Street, Temuka ",Request time out
13664,13665,"25 Hamilton Street, Temuka ",Request time out
13668,13669,"17 Bridge Street, Temuka ",Request time out
13676,13677,"20 Cardiff Street, Marchwiel, Timaru ",Request time out
13697,13698,"111 Mowat Road, Hazelburn ",Request time out
13700,13701,"13 Te Ngawai Road, Pleasant Point ",Request time out
13709,13710,"12 MacAulay Street, Gleniti, Timaru ",Request time out
13712,13713,"42 Hopkins Street, Gleniti, Timaru ",Request time out
13719,13720,"295 Wai-Iti Road, Glenwood, Timaru ",Request time out
13720,13721,"30 Kowhai Street, Highfield, Timaru ",Request time out
13746,13747,"10 Ranfurly Street, West End, Timaru ",Request time out
13747,13748,"14 Maltby Avenue, West End, Timaru ",Request time out
13749,13750,"28 Nile Street, Highfield, Timaru ",Request time out
13755,13756,"73 Coonoor Road, Watlington, Timaru ",Request time out
13786,13787,"19 Royal Street, Kensington, Timaru ",Request time out
13788,13789,"40 Catherine Street, Parkside, Timaru ",Request time out
13796,13797,"24 Maddren Street, Winchester ",Request time out
13823,13824,"4/95 Avenue Road, West End, Timaru ",Request time out
13852,13853,"50 Sheffield Street, Washdyke, Timaru ",Request time out
13854,13855,"6 North Town Belt, Temuka ",Request time out
13862,13863,"34 Greig Street, Pleasant Point ",Request time out
13869,13870,"11 Willow Place, Gleniti, Timaru ",Request time out
13876,13877,"123 Orbell Street, Glenwood, Timaru ",Request time out
13877,13878,"16 Waitaki Street, Glenwood, Timaru ",Request time out
13881,13882,"7 Tekapo Street, Glenwood, Timaru ",Request time out
13883,13884,"266 Beaconsfield Road, Fairview ",Request time out
13894,13895,"16 Hartley Crescent, Marchwiel, Timaru ",Request time out
13895,13896,"24 Marchwiel Street, Marchwiel, Timaru ",Request time out
13899,13900,"12 Guthrie Street, West End, Timaru ",Request time out
13909,13910,"15 Harborough Street, Watlington, Timaru ",Request time out
13918,13919,"23 Darby Street, Geraldine ",Request time out
13927,13928,"38 Bouverie Street, Waimataitai, Timaru ",Request time out
13929,13930,"10A Te Weka Street, Maori Hill, Timaru ",Request time out
13940,13941,"23 Harper Street, Parkside, Timaru ",Request time out
13946,13947,"43 Main North Road, Geraldine ",Request time out
13971,13972,"5 John Street, Temuka ",Request time out
14016,14017,"47 Beeby Road, Orari ",Request time out
14029,14030,"14 Matai Street, Pleasant Point ",Request time out
14030,14031,"10 Harris Street, Pleasant Point ",Request time out
14032,14033,"50 Kabul Street, Pleasant Point ",Request time out
14037,14038,"81 Opihi Terrace Road, Waitohi ",Request time out
14041,14042,"26 Huxley Street, Gleniti, Timaru ",Request time out
14047,14048,"151 Morgans Road, Marchwiel, Timaru ",Request time out
14048,14049,"17 Lachlan Place, Marchwiel, Timaru ",Request time out
14084,14085,"18 Rolleston Street, Watlington, Timaru ",Request time out
14103,14104,"26 Grasmere Street, Waimataitai, Timaru ",Request time out
14106,14107,"14 Cain Street, Parkside, Timaru ",Request time out
14114,14115,"29 Mowbray Street, Watlington, Timaru ",Request time out
14135,14136,"9 Shaw Street, Redruth, Timaru ",Request time out
14166,14167,"19 Hunt Street, Seaview, Timaru ",Request time out
14175,14176,"47 Cass Street, Temuka ",Request time out
14177,14178,"20 Catherine Street, Parkside, Timaru ",Request time out
14181,14182,"15 Hall Street, Timaru Port, Timaru ",Request time out
14193,14194,"7 Hunter Hills Drive, Gleniti, Timaru ",Request time out
14194,14195,"3 Coles Street, Geraldine ",Request time out
14198,14199,"11 Grange Close, Marchwiel, Timaru ",Request time out
14204,14205,"26 Matai Street, Pleasant Point ",Request time out
14210,14211,"416 Landsborough Road, Otipua Creek ",Request time out
14215,14216,"14 Konini Street, Gleniti, Timaru ",Request time out
14217,14218,"211 Geraldine-Fairlie Highway, Geraldine Flat ",Request time out
14219,14220,"10 Morgans Road, Glenwood, Timaru ",Request time out
14226,14227,"16 Elloughton Crescent, Marchwiel, Timaru ",Request time out
14229,14230,"28 Stenhouse Drive, Marchwiel, Timaru ",Request time out
14234,14235,"44 Kitchener Square, Highfield, Timaru ",Request time out
14236,14237,"11 Craigie Road, Pareora ",Request time out
14241,14242,"27 Marchwiel Street, Marchwiel, Timaru ",Request time out
14243,14244,"57 Hobbs Street, Waimataitai, Timaru ",Request time out
14249,14250,"17 Maltby Avenue, West End, Timaru ",Request time out
14252,14253,"184A Otipua Road, West End, Timaru ",Request time out
14260,14261,"13 Randwick Place, Washdyke, Timaru ",Request time out
14264,14265,"2 Andrew Street, Waimataitai, Timaru ",Request time out
14283,14284,"43 Woodlands Road, Parkside, Timaru ",Request time out
14288,14289,"47 Campbell Street, Geraldine ",Request time out
14290,14291,"7 Williamson Place, Geraldine ",Request time out
14301,14302,"37 Marston Road, Kensington, Timaru ",Request time out
14314,14315,"39 Hamilton Street, Temuka ",Request time out
14326,14327,"38 Ward Road, Milford ",Request time out
14347,14348,"3/35 Thomas Street, Temuka ",Request time out
14368,14369,"253 Milford Lagoon Road, Milford ",Request time out
14382,14383,"47 MacAulay Street, Gleniti, Timaru ",Request time out
14385,14386,"13 Balmoral Street, Marchwiel, Timaru ",Request time out
14388,14389,"2 Hillsden Place, Glenwood, Timaru ",Request time out
14395,14396,"27 Grange Close, Marchwiel, Timaru ",Request time out
14412,14413,"27 Grasmere Street, Waimataitai, Timaru ",Request time out
14414,14415,"43 Maltby Avenue, West End, Timaru ",Request time out
14426,14427,"18 Flemington Street, Washdyke, Timaru ",Request time out
14433,14434,"10 Cameron Street, Seaview, Timaru ",Request time out
14434,14435,"11 Nelson Terrace, Seaview, Timaru ",Request time out
14439,14440,"12 Wilson Street, Seaview, Timaru ",Request time out
14442,14443,"22 Harper Street, Parkside, Timaru ",Request time out
14444,14445,"4 Clifton Terrace, West End, Timaru ",Request time out
14447,14448,"46 Mowbray Street, Watlington, Timaru ",Request time out
14451,14452,"12 William Street, Normanby ",Request time out
14454,14455,"14 Hewlings Street, Seaview, Timaru ",Request time out
14455,14456,"12 Rose Street, Parkside, Timaru ",Request time out
14463,14464,"8 Royal Street, Kensington, Timaru ",Request time out
14466,14467,"29 Hopkinson Road, Temuka ",Request time out
14468,14469,"26 Maddren Street, Winchester ",Request time out
14474,14475,"35 Hayhurst Street, Temuka ",Request time out
14503,14504,"23 Lazarette Loop, Gleniti, Timaru ",Request time out
14509,14510,"5 North Street, Winchester ",Request time out
14524,14525,"15 Grey Road, Timaru ",Request time out
14531,14532,"9 Bridge Street, Temuka ",Request time out
14559,14560,"38 Arun Street, Marchwiel, Timaru ",Request time out
14565,14566,"17 Kiwi Drive, Highfield, Timaru ",Request time out
14580,14581,"6 Chalmers Street, Highfield, Timaru ",Request time out
14582,14583,"29 Raymond Street, West End, Timaru ",Request time out
14587,14588,"9 Forest Road, Geraldine ",Request time out
14588,14589,"28 Huffey Street, Geraldine ",Request time out
14591,14592,"11 Grants Road, Marchwiel, Timaru ",Request time out
14592,14593,"38 Cook Street, Oceanview, Timaru ",Request time out
14602,14603,"100 Le Cren Street, Seaview, Timaru ",Request time out
14603,14604,"11 Baker Street, West End, Timaru ",Request time out
14605,14606,"21 Harper Street, Parkside, Timaru ",Request time out
14612,14613,"63 Otipua Road, Kensington, Timaru ",Request time out
14614,14615,"23 Maling Street, Geraldine ",Request time out
14640,14641,"15 Seddon Street, Temuka ",Request time out
14675,14676,"69 Main North Road, Geraldine ",Request time out
14676,14677,"311 Mount Gay Road, Hazelburn ",Request time out
14677,14678,"463 Main Waitohi Road, Waitohi ",Request time out
14693,14694,"59 Hayes Street, Timaru Port, Timaru ",Request time out
14703,14704,"250 Te Moana Road, Pleasant Valley ",Request time out
14715,14716,"137 Morgans Road, Marchwiel, Timaru ",Request time out
14719,14720,"12 Aviemore Street, Glenwood, Timaru ",Request time out
14722,14723,"20A Glenwood Avenue, Highfield, Timaru ",Request time out
14724,14725,"30 Monowai Place, Glenwood, Timaru ",Request time out
14748,14749,"11 Maltby Avenue, West End, Timaru ",Request time out
14755,14756,"18 Cornwall Street, Watlington, Timaru ",Request time out
14763,14764,"28 MacDonald Street, Waimataitai, Timaru ",Request time out
14775,14776,"48 Hassall Street, Parkside, Timaru ",Request time out
14780,14781,"59 College Road, Parkside, Timaru ",Request time out
14783,14784,"23 Lancaster Street, Geraldine ",Request time out
14795,14796,"18 Rothwell Street, Redruth, Timaru ",Request time out
14815,14816,"7 Wilkin Street, Temuka ",Request time out
14820,14821,"17 Maude Street, Temuka ",Request time out
14821,14822,"100 Princes Street, Temuka ",Request time out
14828,14829,"18 Coulter Place, Geraldine ",Request time out
14837,14838,"7A Roxburgh Street, Glenwood, Timaru ",Request time out
14851,14852,"199 Waitui Drive, Geraldine Downs ",Request time out
14858,14859,"107 Tripp Settlement Road, Orari Bridge ",Request time out
14862,14863,"33 Seadown Road, Washdyke, Timaru ",Request time out
14885,14886,"12 Tawa Street, Glenwood, Timaru ",Request time out
14886,14887,"22 Pukatea Street, Glenwood, Timaru ",Request time out
14891,14892,"14 Clifford Street, Pareora ",Request time out
14892,14893,"12 Guilford Road, Geraldine Downs ",Request time out
14893,14894,"12 Killick Place, Marchwiel, Timaru ",Request time out
14905,14906,"13 Maltby Avenue, West End, Timaru ",Request time out
14918,14919,"18 MacDonald Street, Geraldine ",Request time out
14919,14920,"101 Talbot Street, Geraldine ",Request time out
14920,14921,"29 South Terrace Road, Geraldine ",Request time out
14921,14922,"5 Kennedy Street, Geraldine ",Request time out
14926,14927,"11 Tasman Street, Oceanview, Timaru ",Request time out
14939,14940,"5 Bidwill Street, Seaview, Timaru ",Request time out
14940,14941,"11 Woodlands Road, Parkside, Timaru ",Request time out
14942,14943,"12 Maple Crescent, Watlington, Timaru ",Request time out
14945,14946,"38 Matilda Street, Seaview, Timaru ",Request time out
14958,14959,"94 King Street, Redruth, Timaru ",Request time out
14962,14963,"14A Royal Arcade, Timaru ",Request time out
14967,14968,"18 College Road, Parkside, Timaru ",Request time out
14971,14972,"141 King Street, Redruth, Timaru ",Request time out
14974,14975,"3 Collins Street, Kensington, Timaru ",Request time out
14978,14979,"10 Lennox Street, Winchester ",Request time out
14981,14982,"22 Whitcombe Street, Temuka ",Request time out
14983,14984,"45 Maude Street, Temuka ",Request time out
14985,14986,"31 Ormsby Street, Temuka ",Request time out
14986,14987,"3 Hayhurst Street, Temuka ",Request time out
14989,14990,"14 Bridge Street, Temuka ",Request time out
15016,15017,"50 Majors Road, Geraldine ",Request time out
15017,15018,"50 Maltby Avenue, West End, Timaru ",Request time out
15020,15021,"164 Daniels Road, Normanby ",Request time out
15021,15022,"22 Gresham Street, Geraldine ",Request time out
15024,15025,"11 Cascade Place, Geraldine ",Request time out
15026,15027,"214 Stafford Street, Timaru ",Request time out
15068,15069,"6 Broadway Avenue, Highfield, Timaru ",Request time out
15091,15092,"246 Church Street, West End, Timaru ",Request time out
15099,15100,"8 St George Street, Watlington, Timaru ",Request time out
15106,15107,"40 Cook Street, Oceanview, Timaru ",Request time out
15107,15108,"47 Grants Road, Marchwiel, Timaru ",Request time out
15108,15109,"21 MacDonald Street, Waimataitai, Timaru ",Request time out
15119,15120,"14 Canada Street, Watlington, Timaru ",Request time out
15122,15123,"50 Arthur Street, Seaview, Timaru ",Request time out
15128,15129,"39 Maude Street, Temuka ",Request time out
15134,15135,"26 Connolly Street, Geraldine ",Request time out
15136,15137,"71 Connolly Street, Geraldine ",Request time out
15139,15140,"10 Beswick Street, Timaru ",Request time out
15140,15141,"14 Royal Arcade, Timaru ",Request time out
15143,15144,"23 Hassall Street, Parkside, Timaru ",Request time out
