id,address,boolean
21399,"5 Parnham Lane, Kaiapoi",Request timed out
21449,"66A Sewell Street, Kaiapoi",Request timed out
21461,"30 Chester Street, Kaiapoi",Request timed out
21471,"171 Gladstone Road, Woodend",Request timed out
21478,"38 Wellington Street, Ashley",Request timed out
21493,"30 Tangiwai Street, Pegasus",Request timed out
21514,"1 Waiotahi Road, Kaiapoi",Request timed out
21517,"7 Lilian Street, Kaiapoi",Request timed out
21518,"22 Weka Street, Oxford",Request timed out
21533,"16 Catchpole Place, Woodend",Request timed out
21547,"567 Browns Rock Road, Burnt Hill",Request timed out
21549,"108 Mill Road, Oxford",Request timed out
21571,"46 Chapel Road, Loburn",Request timed out
21582,"11 Stephens Street, Rangiora",Request timed out
21590,"121 King Street, Rangiora",Request timed out
21591,"12 White Street, Rangiora",Request timed out
21594,"61 Charles Street, Rangiora",Request timed out
21612,"126 Heywards Road, Clarkville",Request timed out
21621,"1 Black Street, Kaiapoi",Request timed out
21634,"44 Paget Drive, Woodend",Request timed out
21644,"21 Kirk Street, Kaiapoi",Request timed out
21655,"16 Kiwi Avenue, Waikuku Beach",Request timed out
21705,"42 Fergus Street, Kaiapoi",Request timed out
21716,"390 Main Race Road, Eyrewell Forest",Request timed out
21726,"136 Percival Street, Rangiora",Request timed out
21727,"1 Harakeke Way, Rangiora",Request timed out
21739,"11 Wisteria Lane, Rangiora",Request timed out
21748,"10 Beech Drive, Rangiora",Request timed out
21753,"55 Golding Avenue, Rangiora",Request timed out
21760,"26 Kawari Drive, Pegasus",Request timed out
21779,"3 Johnson Street, Kaiapoi",Request timed out
21783,"3 Ballarat Road, Rangiora",Request timed out
21818,"61 Bayliss Drive, Kaiapoi",Request timed out
21831,"9 Copper Beech Road, Woodend",Request timed out
21832,"14 Copper Beech Road, Woodend",Request timed out
21841,"8 McKee Lane, Kaiapoi",Request timed out
21873,"123 Catherwoods Road, Cust",Request timed out
21882,"27 Wetherfield Lane, Swannanoa",Request timed out
21890,"265 Forestry Road, Loburn",Request timed out
21901,"9 Murray Street, Rangiora",Request timed out
21903,"14 King Street, Rangiora",Request timed out
21916,"11 Marshall Street, Rangiora",Request timed out
21917,"15 Matawai Close, Rangiora",Request timed out
21920,"249 Coldstream Road, Rangiora",Request timed out
21940,"129 Bells Lane, Sefton",Request timed out
21943,"316 Mill Road, Ohoka",Request timed out
21944,"361 Mill Road, Ohoka",Request timed out
21949,"13 Joy Place, Ohoka",Request timed out
21952,"19 Greenfield Mews, Rangiora",Request timed out
21964,"10 Benjes Place, Woodend",Request timed out
21967,"17 Streamside Terrace, Kaiapoi",Request timed out
21970,"29 Streamside Terrace, Kaiapoi",Request timed out
21974,"208 Tuahiwi Road, Tuahiwi",Request timed out
21982,"6 Clemett Place, Kaiapoi",Request timed out
21986,"14 Camleigh Close, Kaiapoi",Request timed out
22009,"19 Gray Crescent, Kaiapoi",Request timed out
22012,"41 Featherstone Avenue, Kairaki",Request timed out
22013,"14 Collins Drive, Waikuku Beach",Request timed out
22017,"16 Oxford Road, Rangiora",Request timed out
22020,"13 Grange View, Woodend",Request timed out
22040,"37 Golding Avenue, Rangiora",Request timed out
22050,"17 Ashview Place, Rangiora",Request timed out
22056,"4 Brockelbank Drive, Kaiapoi",Request timed out
22077,"2 Stonebridge Lane, Oxford",Request timed out
22085,"219 Whites Road, Ohoka",Request timed out
22090,"22 Warwick Road, Ohoka",Request timed out
22091,"79 Northside Drive, Waikuku",Request timed out
22094,"19 Transport Lane, Oxford",Request timed out
22118,"486 Barkers Road, Loburn",Request timed out
22119,"83 Winter Road, Swannanoa",Request timed out
22122,"40 Wetherfield Lane, Swannanoa",Request timed out
22126,"10A Windsor Court, Rangiora",Request timed out
22129,"17 Windsor Court, Rangiora",Request timed out
22135,"21 Elizabeth Street, Rangiora",Request timed out
22140,"11 Jennings Place, Rangiora",Request timed out
22144,"294 King Street, Rangiora",Request timed out
22154,"42 Johns Road, Rangiora",Request timed out
22158,"74 Johns Road, Rangiora",Request timed out
22165,"28 South Belt, Rangiora",Request timed out
22195,"11 Hapua Lane, Pegasus",Request timed out
22219,"5 Stanton Place, Woodend",Request timed out
22227,"147 Main North Road, Woodend",Request timed out
22228,"34 Main North Road, Woodend",Request timed out
22230,"285 Woodend Beach Road, Woodend",Request timed out
22239,"4 MacDonalds Lane, Waikuku",Request timed out
22240,"17 Stalkers Road, Woodend Beach, Woodend",Request timed out
22243,"5 Queens Avenue, Waikuku Beach",Request timed out
22244,"14 Broadway Avenue, Waikuku Beach",Request timed out
22253,"1640 Cust Road, Cust",Request timed out
22264,"6 Magnolia Boulevard, Kaiapoi",Request timed out
22279,"15 Arlington Boulevard, Rangiora",Request timed out
22289,"6 Brockelbank Drive, Kaiapoi",Request timed out
22298,"6 Pahua Street, Pegasus",Request timed out
22299,"5 Kahu Street, Pegasus",Request timed out
22303,"19 Adderley Terrace, Kaiapoi",Request timed out
22313,"128 Terrace Road, Cust",Request timed out
22316,"12 Kawari Drive, Pegasus",Request timed out
22319,"136 River Road, Rangiora",Request timed out
22326,"11 Candy Crescent, Kaiapoi",Request timed out
22341,"12 Park Avenue, Oxford",Request timed out
22367,"300 Kingsbury Avenue, Rangiora",Request timed out
22375,"422 Bradleys Road, Ohoka",Request timed out
22393,"30 Martyn Street, Rangiora",Request timed out
22394,"3 Martyn Street, Rangiora",Request timed out
22399,"10 High Street, Ashley",Request timed out
22410,"21 Station Road, Rangiora",Request timed out
22416,"190 Giles Road, Kaiapoi",Request timed out
22430,"48 Isaac Wilson Road, Kaiapoi",Request timed out
22439,"29 Meadow Street, Kaiapoi",Request timed out
22446,"20 Main North Road, Woodend",Request timed out
22476,"21 Ballinger Place, Kaiapoi",Request timed out
22498,"242 Williams Street, Kaiapoi",Request timed out
22503,"21 Chester Street, Kaiapoi",Request timed out
22504,"65 Main Street, Oxford",Request timed out
22508,"13 Hanna Place, Sefton",Request timed out
22513,"23 Ashview Place, Rangiora",Request timed out
22514,"14 Williams Street, Kaiapoi",Request timed out
22527,"10 Wairepo Close, Rangiora",Request timed out
22528,"54 Bush Street, Rangiora",Request timed out
22530,"10 Mara-kai Place, Pegasus",Request timed out
22531,"12 Pipi-wai Street, Pegasus",Request timed out
22557,"513 Trig Road, View Hill",Request timed out
22562,"25 Carmichael Street, Rangiora",Request timed out
22563,"10 Kingsford Smith Drive, Rangiora",Request timed out
22571,"31 Park Avenue, Oxford",Request timed out
22574,"31 Maori Reserve Road, Glentui",Request timed out
22580,"609 Loburn Whiterock Road, Loburn",Request timed out
22581,"18 Stone Eyre Place, Swannanoa",Request timed out
22595,"26 West Belt, Rangiora",Request timed out
22605,"14 Parkhouse Drive, Rangiora",Request timed out
22607,"17 Wiltshire Court, Rangiora",Request timed out
22612,"106 South Belt, Rangiora",Request timed out
22613,"18 Chamberlain Lane, Rangiora",Request timed out
22617,"34 Canterbury Street, Ashley",Request timed out
22623,"23 Marshall Street, Rangiora",Request timed out
22629,"16 Whitefield Street, Kaiapoi",Request timed out
22635,"19 Hilton Street, Kaiapoi",Request timed out
22640,"23 Mansfield Drive, Kaiapoi",Request timed out
22641,"26A Willock Street, Kaiapoi",Request timed out
22642,"4 Mathias Place, Kaiapoi",Request timed out
22644,"39 Woodend Road, Woodend",Request timed out
22659,"38 Feldwick Drive, Kaiapoi",Request timed out
22665,"6 Broadway Avenue, Waikuku Beach",Request timed out
22672,"106 Mill Road, Clarkville",Request timed out
22675,"11 Cassino Street, Rangiora",Request timed out
22713,"1 Petries Road, Woodend",Request timed out
22721,"39 Robert Coup Road, Kaiapoi",Request timed out
22722,"41 Oakwood Drive, Rangiora",Request timed out
22735,"45 Rands Road, Fernside, Rangiora",Request timed out
22741,"49 Robert Coup Road, Kaiapoi",Request timed out
22770,"6 Willowby Lane, Rangiora",Request timed out
22786,"118 Main Street, Oxford",Request timed out
22787,"146 Main Street, Oxford",Request timed out
22788,"11 Harewood Road, Oxford",Request timed out
22820,"14 Keldon Avenue, Rangiora",Request timed out
22824,"33 Pentecost Road, Rangiora",Request timed out
22827,"496 Mill Road, Ohoka",Request timed out
22829,"34 Max Wallace Drive, Ashley",Request timed out
22841,"59 Raddens Road, Ohoka",Request timed out
22847,"8 High Street, Rangiora",Request timed out
22869,"14 Mathias Place, Kaiapoi",Request timed out
22875,"25 Woodglen Drive, Woodend",Request timed out
22878,"8 The Stables, Woodend",Request timed out
22881,"190 Ohoka Road, Kaiapoi",Request timed out
22883,"12 Railway Street, Sefton",Request timed out
22885,"104 Cass Street, Kaiapoi",Request timed out
22889,"23 Kings Avenue, Waikuku Beach",Request timed out
22891,"12 Rotten Row, Waikuku Beach",Request timed out
22909,"25 Kotare Avenue, Rangiora",Request timed out
22919,"15A Wesley Street, Kaiapoi",Request timed out
22928,"19 Main North Road, Woodend",Request timed out
22942,"170 Baileys Road, Ohoka",Request timed out
22945,"4 Belgrave Drive, Rangiora",Request timed out
22946,"17 Belgrave Drive, Rangiora",Request timed out
22953,"11 Puriri Street, Pegasus",Request timed out
22961,"29 Tahuna Street, Pegasus",Request timed out
22969,"12 Aspen Street, Rangiora",Request timed out
22970,"22 Sovereign Boulevard, Kaiapoi",Request timed out
22975,"29 Gilchrist Place, Kaiapoi",Request timed out
22981,"11 Winsloe Street, Pegasus",Request timed out
22983,"6 Wiltshire Retirement Village, Rangiora",Request timed out
22985,"9 Ballydoyle Lane, Rangiora",Request timed out
22988,"33 Peak Crescent, Kaiapoi",Request timed out
23012,"3 Thompsons Lane, Cust",Request timed out
23022,"16 Carboys Road, Loburn",Request timed out
23024,"162 Whites Road, Ohoka",Request timed out
23036,"35 Parkhouse Drive, Rangiora",Request timed out
23040,"45 Rickton Place, Rangiora",Request timed out
23043,"21 Coates Place, Rangiora",Request timed out
23048,"91 Percival Street, Rangiora",Request timed out
23049,"102 South Belt, Rangiora",Request timed out
23052,"48 Ashley Street, Rangiora",Request timed out
23057,"27 Marshall Street, Rangiora",Request timed out
23066,"21 Hilton Street, Kaiapoi",Request timed out
23070,"21 Hills Street, Kaiapoi",Request timed out
23077,"38 Church Bush Road, Tuahiwi",Request timed out
23080,"20 Bracebridge Street, Kaiapoi",Request timed out
23082,"24 Courtenay Drive, Kaiapoi",Request timed out
23086,"26 Bracebridge Street, Kaiapoi",Request timed out
23091,"6 Featherstone Avenue, Kairaki",Request timed out
23092,"61 Kings Avenue, Waikuku Beach",Request timed out
23123,"19B Oxford Road, Rangiora",Request timed out
23134,"8 Chichester Street, The Pines Beach",Request timed out
23146,"31 Heywards Road, Clarkville",Request timed out
23147,"131 Percival Street, Rangiora",Request timed out
23149,"16 Elm Drive, Rangiora",Request timed out
23150,"24 Golding Avenue, Rangiora",Request timed out
23155,"322 Beach Road, Kaiapoi",Request timed out
23157,"38 MacDonalds Lane, Waikuku",Request timed out
23165,"90 McLeods Road, Sefton",Request timed out
23200,"19 Hodgkinson Road, Pegasus",Request timed out
23205,"11 Watkins Drive, Rangiora",Request timed out
23206,"18 Beachvale Drive, Kaiapoi",Request timed out
23207,"15 Wiltshire Retirement Village, Rangiora",Request timed out
23214,"23 Wellington Street, Ashley",Request timed out
23216,"21 Charles Upham Drive, Rangiora",Request timed out
23220,"13 Hayson Drive, Kaiapoi",Request timed out
23229,"125 Main Street, Oxford",Request timed out
23231,"38 Main Street, Oxford",Request timed out
23237,"208 Bennetts Road, Starvation Hill",Request timed out
23268,"13 Banks Place, Rangiora",Request timed out
23273,"19 Buckleys Road, Rangiora",Request timed out
23275,"79 Clearbrook Lane, Rangiora",Request timed out
23279,"521 Rangiora Woodend Road, Rangiora",Request timed out
23295,"35 Peraki Street, Kaiapoi",Request timed out
23297,"23 Mathias Place, Kaiapoi",Request timed out
23300,"26 Taranaki Drive, Woodend",Request timed out
23310,"19 Kirk Street, Kaiapoi",Request timed out
23318,"89 Bridge Road, Fernside, Rangiora",Request timed out
23319,"88 Bridge Road, Fernside, Rangiora",Request timed out
23325,"7A Wilson Drive, Ohoka",Request timed out
23334,"14 Hampstead Close, Rangiora",Request timed out
23336,"779 Loburn Whiterock Road, Loburn",Request timed out
23337,"3 Robinia Mews, Rangiora",Request timed out
23372,"7 MacDonalds Lane, Waikuku",Request timed out
23376,"2 Tupelo Place, Swannanoa",Request timed out
23388,"11 Sterling Crescent, Kaiapoi",Request timed out
23392,"20 Joy Place, Ohoka",Request timed out
23393,"30 Sterling Crescent, Kaiapoi",Request timed out
23420,"24 Storer Street, Kaiapoi",Request timed out
23432,"322 Browns Rock Road, Burnt Hill",Request timed out
23433,"308 Bush Road, Oxford",Request timed out
23436,"141 Main Street, Oxford",Request timed out
23437,"30 Burnett Street, Oxford",Request timed out
23443,"138 Worlingham Road, Eyrewell Forest",Request timed out
23444,"19 Bennetts Road, Starvation Hill",Request timed out
23463,"55 Priors Road, Fernside, Rangiora",Request timed out
23466,"21 Chartwell Close, Rangiora",Request timed out
23482,"3 Enverton Drive, Rangiora",Request timed out
23486,"38 Martyn Street, Rangiora",Request timed out
23491,"22 High Street, Rangiora",Request timed out
23498,"19 Hills Street, Kaiapoi",Request timed out
23504,"15 McDougall Place, Kaiapoi",Request timed out
23509,"15 Hills Street, Kaiapoi",Request timed out
23527,"134 Cass Street, Kaiapoi",Request timed out
23534,"8 Matson Close, Rangiora",Request timed out
23544,"15B Willock Street, Kaiapoi",Request timed out
23545,"25A Woodend Road, Woodend",Request timed out
23549,"10 Counihan Place, Kaiapoi",Request timed out
23550,"177 Topito Road, Tuahiwi",Request timed out
23558,"68 Burnt Hill Road, Oxford",Request timed out
23570,"272 Whites Road, Ohoka",Request timed out
23577,"38 Peraki Street, Kaiapoi",Request timed out
23591,"130 Stonyflat Road, Loburn",Request timed out
23592,"10 Stonyflat Road, Loburn",Request timed out
23593,"15 Belgrave Drive, Rangiora",Request timed out
23598,"17 Mapleham Drive, Pegasus",Request timed out
23599,"3 Pipiri Street, Pegasus",Request timed out
23600,"14 Railway Road, Rangiora",Request timed out
23614,"40 Church Street, Oxford",Request timed out
23620,"135 Mandeville Road, Swannanoa",Request timed out
23629,"16 Marangai Drive, Pegasus",Request timed out
23641,"30 Brockelbank Drive, Kaiapoi",Request timed out
23646,"9 Murfitt Street, Pegasus",Request timed out
23649,"88 Mill Road, Oxford",Request timed out
23650,"130 Main Street, Oxford",Request timed out
23653,"63 Burnett Street, Oxford",Request timed out
23654,"11 Bay Road, Oxford",Request timed out
23662,"465 Terrace Road, Cust",Request timed out
23665,"10 Calthorpe Street, Loburn",Request timed out
23666,"14 Worcester Street, Loburn",Request timed out
23670,"192 Swannanoa Road, Fernside, Rangiora",Request timed out
23677,"49 Rossiters Road, Loburn",Request timed out
23684,"15 Rata Street, Rangiora",Request timed out
23689,"10 Wallace Place, Rangiora",Request timed out
23693,"36 Good Street, Rangiora",Request timed out
23706,"14 Charles Street, Rangiora",Request timed out
23707,"19 Charles Street, Rangiora",Request timed out
23710,"6 Matawai Close, Rangiora",Request timed out
23714,"298 Marshmans Road, Ashley",Request timed out
23722,"1 Walker Street, Kaiapoi",Request timed out
23725,"7 Chapman Place, Kaiapoi",Request timed out
23735,"36 Paget Drive, Woodend",Request timed out
23740,"17 Coups Terrace, Kaiapoi",Request timed out
23743,"249 Williams Street, Kaiapoi",Request timed out
23745,"30 Charles Street, Kaiapoi",Request timed out
23759,"20 Rapley Street, Kaiapoi",Request timed out
23760,"481 Broad Road, Sefton",Request timed out
23765,"26A Waiotahi Road, Kaiapoi",Request timed out
23767,"11 Parkinson Place, Woodend",Request timed out
23770,"1 Ashley Place, Kaiapoi",Request timed out
23779,"93 Mairaki Road, Fernside, Rangiora",Request timed out
23817,"113 Powells Road, Oxford",Request timed out
23821,"11 MacDonalds Lane, Waikuku",Request timed out
23824,"22 Brockelbank Drive, Kaiapoi",Request timed out
23830,"30 Maple Place, Rangiora",Request timed out
23832,"13 Burnt Hill Road, Oxford",Request timed out
23835,"128 Worlingham Road, Eyrewell Forest",Request timed out
23840,"3 Mary Ellen Street, Pegasus",Request timed out
23841,"8 The Esplanade, Pegasus",Request timed out
23842,"41 McRoberts Road, Ohoka",Request timed out
23853,"31 Mandeville Park Drive, Swannanoa",Request timed out
23861,"13 Meyer Place, Oxford",Request timed out
23869,"36 Rahme Crescent, Kaiapoi",Request timed out
23871,"11 Batchelor Place, Kaiapoi",Request timed out
23881,"130 McJarrows Road, Starvation Hill",Request timed out
23885,"14 Gammans Road, Oxford",Request timed out
23886,"184 Mill Road, Coopers Creek",Request timed out
23916,"11 Carmana Gardens, Rangiora",Request timed out
23917,"204 West Belt, Rangiora",Request timed out
23923,"11 Max Wallace Drive, Ashley",Request timed out
23931,"45 Charles Street, Rangiora",Request timed out
23934,"10 Calvandra Grove, Rangiora",Request timed out
23935,"49 Rowse Street, Rangiora",Request timed out
23942,"12 Matthews Street, Kaiapoi",Request timed out
23951,"19 McDougall Place, Kaiapoi",Request timed out
23956,"14 Harrall Place, Kaiapoi",Request timed out
23966,"37 Charters Street, Kaiapoi",Request timed out
23969,"8 Maguires Road, Sefton",Request timed out
23980,"18 Kiwi Avenue, Waikuku Beach",Request timed out
23990,"24B Willock Street, Kaiapoi",Request timed out
23996,"103 Sales Road, Oxford",Request timed out
23998,"13 Taiwhenua Street, Rangiora",Request timed out
24036,"36 MacDonalds Lane, Waikuku",Request timed out
24050,"226 Tuahiwi Road, Tuahiwi",Request timed out
24124,"3 Carmana Gardens, Rangiora",Request timed out
24132,"160 King Street, Rangiora",Request timed out
24190,"15 Bridge Street, Waikuku Beach",Request timed out
24236,"34 Paget Drive, Woodend",Request timed out
24251,"769 Two Chain Road, Swannanoa",Request timed out
24265,"3 Pipi-wai Street, Pegasus",Request timed out
24341,"6 McKays Lane, Cust",Request timed out
24352,"48 Modena Place, Ohoka",Request timed out
24356,"12 Carmana Gardens, Rangiora",Request timed out
24357,"134 White Street, Rangiora",Request timed out
24358,"13 Windsor Court, Rangiora",Request timed out
24419,"49 Allin Drive, Waikuku Beach",Request timed out
24447,"10B McAlpine Place, Rangiora",Request timed out
24489,"990 Downs Road, West Eyreton",Request timed out
24521,"34 Papawai Drive, Rangiora",Request timed out
24530,"36 Weka Street, Oxford",Request timed out
24562,"4 Matai Place, Oxford",Request timed out
24621,"77 Mulcocks Road, Flaxton",Request timed out
24707,"114 White Street, Rangiora",Request timed out
24714,"10B Main North Road, Woodend",Request timed out
24753,"33 Sutherland Drive, Kaiapoi",Request timed out
24818,"37 Marshmans Road, Ashley",Request timed out
24820,"6 Rickton Place, Rangiora",Request timed out
24842,"51 Peraki Street, Kaiapoi",Request timed out
24847,"128 Rangiora Woodend Road, Woodend",Request timed out
24850,"10 Cass Street, Kaiapoi",Request timed out
24950,"1 Hodgkinson Road, Pegasus",Request timed out
24952,"8 Sterling Crescent, Kaiapoi",Request timed out
24964,"163 Williams Street, Kaiapoi",Request timed out
24985,"403 Gressons Road, Waikuku",Request timed out
24999,"17 Blowhard Track, Glentui",Request timed out
25004,"14 Mill Road, Cust",Request timed out
25024,"141 White Street, Rangiora",Request timed out
25028,"10 Rex Place, Rangiora",Request timed out
25029,"149 West Belt, Rangiora",Request timed out
25060,"57 Whitefield Street, Kaiapoi",Request timed out
25072,"208 Williams Street, Kaiapoi",Request timed out
25079,"33 Parsonage Road, Woodend",Request timed out
25098,"23 Cassino Street, Rangiora",Request timed out
25100,"2 Pesaro Lane, Ohoka",Request timed out
25103,"2 Blackadder Road, Pegasus",Request timed out
25104,"6 Wooten Place, Kaiapoi",Request timed out
25134,"7 Black Street, Kaiapoi",Request timed out
25155,"36 Wellington Street, Ashley",Request timed out
25160,"17 The Esplanade, Pegasus",Request timed out
25167,"465 Broad Road, Sefton",Request timed out
25190,"12 Te Hurunui Drive, Pegasus",Request timed out
25204,"4 Willowby Lane, Rangiora",Request timed out
25215,"138 Main Street, Oxford",Request timed out
25219,"37 Main Street, Oxford",Request timed out
25230,"2 McKays Lane, Cust",Request timed out
25257,"23 Coates Place, Rangiora",Request timed out
25285,"9 Woodend Road, Woodend",Request timed out
25304,"36 Woodend Beach Road, Woodend Beach, Woodend",Request timed out
25312,"164 High Street, Oxford",Request timed out
25347,"45 Baileys Road, Ohoka",Request timed out
25368,"13 Brockelbank Drive, Kaiapoi",Request timed out
25374,"122 Percival Street, Rangiora",Request timed out
25386,"10 Aspen Street, Rangiora",Request timed out
25397,"41 Kawari Drive, Pegasus",Request timed out
25411,"21 Te Hurunui Drive, Pegasus",Request timed out
25419,"31A Footbridge Terrace, Kaiapoi",Request timed out
25425,"23 Carmichael Street, Rangiora",Request timed out
25448,"1439 Loburn Whiterock Road, Loburn",Request timed out
25465,"45 Kinley Street, Rangiora",Request timed out
25474,"1 Wiltshire Court, Rangiora",Request timed out
25486,"38 Percival Street, Rangiora",Request timed out
25496,"10 Hamel Lane, Kaiapoi",Request timed out
25498,"18 Matthews Street, Kaiapoi",Request timed out
25505,"18 Mansfield Drive, Kaiapoi",Request timed out
25506,"31 Peraki Street, Kaiapoi",Request timed out
25507,"3 Kiln Place, Kaiapoi",Request timed out
25511,"201 Main North Road, Kaiapoi",Request timed out
25522,"39 Cass Street, Kaiapoi",Request timed out
25533,"22 Reserve Road, Waikuku Beach",Request timed out
25534,"11 Franklin Drive, Rangiora",Request timed out
25542,"23 Kotare Avenue, Rangiora",Request timed out
25549,"89 Mairaki Road, Fernside, Rangiora",Request timed out
25569,"9 Millcroft Lane, Ohoka",Request timed out
25570,"5 Allison Crescent, Kaiapoi",Request timed out
25605,"10 Rapley Street, Kaiapoi",Request timed out
25612,"75 Sequoia Way, Rangiora",Request timed out
25627,"25 Weka Street, Oxford",Request timed out
25628,"14 Pimlico Place, Rangiora",Request timed out
25644,"12 Kingsford Smith Drive, Rangiora",Request timed out
25656,"17 Bay Road, Oxford",Request timed out
25657,"55 Main Street, Oxford",Request timed out
25658,"12 Church Street, Oxford",Request timed out
25663,"253 Steffens Road, Oxford",Request timed out
25698,"16 Watson Place, Rangiora",Request timed out
25699,"31 Charles Street, Rangiora",Request timed out
25703,"14 Banks Place, Rangiora",Request timed out
25706,"4 Pentecost Road, Rangiora",Request timed out
25727,"48 Whitefield Street, Kaiapoi",Request timed out
25736,"1 Parnham Lane, Kaiapoi",Request timed out
25770,"1071 Two Chain Road, Swannanoa",Request timed out
25771,"27 Aroha Street, Pegasus",Request timed out
25772,"11 Magnate Drive, Kaiapoi",Request timed out
25773,"17 Pahua Street, Pegasus",Request timed out
25822,"12 Mara-kai Place, Pegasus",Request timed out
25823,"6 Mara-kai Place, Pegasus",Request timed out
25827,"134 East Belt, Rangiora",Request timed out
25839,"35 Sterling Crescent, Kaiapoi",Request timed out
25851,"11 Pimlico Place, Rangiora",Request timed out
25862,"16 Watkins Drive, Rangiora",Request timed out
25884,"588 Raineys Road, View Hill",Request timed out
25890,"44 Somerset Drive, Oxford",Request timed out
25891,"48 Main Street, Oxford",Request timed out
25902,"16 Calthorpe Street, Loburn",Request timed out
25906,"1121 Tram Road, Swannanoa",Request timed out
25910,"182 Carrs Road, Loburn",Request timed out
25913,"123 White Street, Rangiora",Request timed out
25933,"15 Chamberlain Lane, Rangiora",Request timed out
25934,"17 Martyn Street, Rangiora",Request timed out
25949,"12 Mansfield Drive, Kaiapoi",Request timed out
25950,"20 Peraki Street, Kaiapoi",Request timed out
25962,"30 Storer Street, Kaiapoi",Request timed out
25964,"52 Main North Road, Woodend",Request timed out
25965,"5 Woodglen Drive, Woodend",Request timed out
25970,"10 Amesbury Road, Sefton",Request timed out
25972,"20 Ferry Road, Woodend Beach, Woodend",Request timed out
25974,"18 Broadway Avenue, Waikuku Beach",Request timed out
26002,"10 Ascot Place, Rangiora",Request timed out
26022,"12A Camleigh Close, Kaiapoi",Request timed out
26032,"15 Maple Place, Rangiora",Request timed out
26040,"4 Turvey Street, Pegasus",Request timed out
26049,"16 Aspen Street, Rangiora",Request timed out
26055,"15 Churchill Drive, Rangiora",Request timed out
26062,"48 Papawai Drive, Rangiora",Request timed out
26067,"335 Marshmans Road, Ashley",Request timed out
26068,"119 Cullen Avenue, Swannanoa",Request timed out
26083,"7 Waiotahi Road, Kaiapoi",Request timed out
26096,"11 Amy Place, Rangiora",Request timed out
26103,"43 Parish Road, Burnt Hill",Request timed out
26104,"131 Woodside Road, Oxford",Request timed out
26106,"16 Woodside Road, Oxford",Request timed out
26111,"62 Church Street, Oxford",Request timed out
26117,"266 Hayland Road, Okuku",Request timed out
26125,"52 Mandalea Road, Ohoka",Request timed out
26130,"111 Mount Thomas Road, Fernside, Rangiora",Request timed out
26139,"108 Cones Road, Loburn",Request timed out
26147,"12 Blake Street, Rangiora",Request timed out
26162,"11 Matawai Close, Rangiora",Request timed out
26164,"29 Marshall Street, Rangiora",Request timed out
26177,"10 Williams Street, Kaiapoi",Request timed out
26184,"12 Cass Street, Kaiapoi",Request timed out
26192,"310 Beach Road, Kaiapoi",Request timed out
26211,"15 Cattermole Street, Kaiapoi",Request timed out
26218,"113 Mulcocks Road, Flaxton",Request timed out
26222,"15 Paget Drive, Woodend",Request timed out
26250,"44 Oakwood Drive, Rangiora",Request timed out
26255,"10 Reeves Road, Rangiora",Request timed out
26267,"28 Sterling Crescent, Kaiapoi",Request timed out
26272,"12 Parkhouse Drive, Rangiora",Request timed out
26277,"13 Sincock Place, Kaiapoi",Request timed out
26280,"19 Warwick Road, Ohoka",Request timed out
26283,"12 Kahuraki Drive, Pegasus",Request timed out
26292,"23 Millton Avenue, Rangiora",Request timed out
26305,"11 Ballinger Place, Kaiapoi",Request timed out
26309,"19 Carmichael Street, Rangiora",Request timed out
26317,"8 Harewood Road, Oxford",Request timed out
26328,"16 McKays Lane, Cust",Request timed out
26330,"200 Garrymere Road, Okuku",Request timed out
26333,"40 Peacock Place, Swannanoa",Request timed out
26342,"15 Ashgrove Street, Rangiora",Request timed out
26343,"199 West Belt, Rangiora",Request timed out
26350,"127 Ashley Street, Rangiora",Request timed out
26352,"3 Kensington Avenue, Rangiora",Request timed out
26358,"13 Green Street, Rangiora",Request timed out
26361,"4 Wiltshire Court, Rangiora",Request timed out
26365,"18 Strachan Place, Rangiora",Request timed out
26389,"1 Jenkins Street, Kaiapoi",Request timed out
26390,"23 Akaroa Street, Kaiapoi",Request timed out
26409,"24 Kirk Street, Kaiapoi",Request timed out
26422,"147 Bridge Road, Fernside, Rangiora",Request timed out
26424,"9 Parkinson Place, Woodend",Request timed out
26436,"97 Kings Avenue, Waikuku Beach",Request timed out
26445,"50 Boundary Road, Swannanoa",Request timed out
26448,"15 Allison Crescent, Kaiapoi",Request timed out
26452,"98 Charles Street, Rangiora",Request timed out
26471,"2B Counihan Place, Kaiapoi",Request timed out
26477,"10 Burntwood Lane, Pegasus",Request timed out
26486,"32 Fuller Street, Kaiapoi",Request timed out
26492,"36 Aspen Street, Rangiora",Request timed out
26496,"25 Mandeville Park Drive, Swannanoa",Request timed out
26501,"30 Whakatipu Street, Pegasus",Request timed out
26517,"15 Blair Place, Kaiapoi",Request timed out
26518,"31 Charles Upham Drive, Rangiora",Request timed out
26530,"3 Wilsons Road, Oxford",Request timed out
26534,"222 Harewood Road, Oxford",Request timed out
26559,"19 Chartwell Close, Rangiora",Request timed out
26572,"20 Douglas Street, Rangiora",Request timed out
26579,"28 Strachan Place, Rangiora",Request timed out
26584,"12 Matawai Close, Rangiora",Request timed out
26586,"44 Southbrook Road, Rangiora",Request timed out
26599,"10 Peraki Street, Kaiapoi",Request timed out
26610,"58 Cass Street, Kaiapoi",Request timed out
26616,"29 Main North Road, Woodend",Request timed out
26617,"26 Feldwick Drive, Kaiapoi",Request timed out
26621,"10 MacDonalds Lane, Waikuku",Request timed out
26622,"236 Woodend Beach Road, Woodend",Request timed out
26627,"6 McKenzie Place, Waikuku Beach",Request timed out
