WKT,id,rna_id,rcl_id,address,house_number,range_low,range_high,road_name,locality,territorial_authority,road_name_utf8,address_utf8,locality_utf8,shape_X,shape_Y
POINT (172.7080845833 -43.82547925),274750,1786169,31836,"6 Lake Terrace Road, Little River",6,6,,Lake Terrace Road,Little River,Christchurch City,Lake Terrace Road,"6 Lake Terrace Road, Little River",Little River,172.708084583,-43.82547925
POINT (172.9748269667 -43.8091449333),290695,1787556,54038,"6 Langlois Lane, Akaroa",6,6,,Langlois Lane,Akaroa,Christchurch City,Langlois Lane,"6 Langlois Lane, Akaroa",Akaroa,172.974826967,-43.8091449333
POINT (172.6439866667 -43.6205464333),1020700,1834368,316779,"6 Leading Light Lane, Governors Bay",6,6,,Leading Light Lane,Governors Bay,Christchurch City,Leading Light Lane,"6 Leading Light Lane, Governors Bay",Governors Bay,172.643986667,-43.6205464333
POINT (172.8183447 -43.78655665),1759393,1785855,30664,"6 Lewthwaites Road, Little River",6,6,,Lewthwaites Road,Little River,Christchurch City,Lewthwaites Road,"6 Lewthwaites Road, Little River",Little River,172.81834469999998,-43.78655665
POINT (172.9607031833 -43.8155478),290090,1779460,51757,"6 Lighthouse Road, Akaroa",6,6,,Lighthouse Road,Akaroa,Christchurch City,Lighthouse Road,"6 Lighthouse Road, Akaroa",Akaroa,172.960703183,-43.8155478
POINT (172.95605935 -43.7136585833),1759452,1779463,54796,"6 Little Akaloa Road, Little Akaloa",6,6,,Little Akaloa Road,Little Akaloa,Christchurch City,Little Akaloa Road,"6 Little Akaloa Road, Little Akaloa",Little Akaloa,172.95605935,-43.7136585833
POINT (172.7223363 -43.60273045),279260,1780007,35460,"6 London Street, Lyttelton",6,6,,London Street,Lyttelton,Christchurch City,London Street,"6 London Street, Lyttelton",Lyttelton,172.72233630000002,-43.60273045
POINT (173.0139346667 -43.6700431167),1759483,1785903,356685,"6 Long Lookout Road, Little Akaloa",6,6,,Long Lookout Road,Little Akaloa,Christchurch City,Long Lookout Road,"6 Long Lookout Road, Little Akaloa",Little Akaloa,173.013934667,-43.6700431167
POINT (172.9503935333 -43.78592605),1647354,1785878,354892,"6 Lushingtons Bay Road, Takamatua",6,6,,Lushingtons Bay Road,Takamatua,Christchurch City,Lushingtons Bay Road,"6 Lushingtons Bay Road, Takamatua",Takamatua,172.95039353299998,-43.78592605
POINT (172.6485613167 -43.6201874167),240003,1780047,35055,"6 Main Road, Governors Bay",6,6,,Main Road,Governors Bay,Christchurch City,Main Road,"6 Main Road, Governors Bay",Governors Bay,172.648561317,-43.6201874167
POINT (172.9434702667 -43.7588420833),566913,1785734,41587,"6 Manuka Terrace, Duvauchelle",6,6,,Manuka Terrace,Duvauchelle,Christchurch City,Manuka Terrace,"6 Manuka Terrace, Duvauchelle",Duvauchelle,172.943470267,-43.758842083299996
POINT (172.7328478 -43.6278047833),282485,1779958,371258,"6 Marama Terrace, Diamond Harbour",6,6,,Marama Terrace,Diamond Harbour,Christchurch City,Marama Terrace,"6 Marama Terrace, Diamond Harbour",Diamond Harbour,172.7328478,-43.6278047833
POINT (172.6899318333 -43.6024394333),1331240,1787767,56006,"6 Mariners Cove, Cass Bay, Lyttelton",6,6,,Mariners Cove,Cass Bay,Christchurch City,Mariners Cove,"6 Mariners Cove, Cass Bay, Lyttelton",Cass Bay,172.689931833,-43.6024394333
POINT (172.648794208094 -43.6247964825976),240045,1780012,35306,"6 Merlincote Crescent, Governors Bay",6,6,,Merlincote Crescent,Governors Bay,Christchurch City,Merlincote Crescent,"6 Merlincote Crescent, Governors Bay",Governors Bay,172.648794208,-43.624796482600004
POINT (172.7493141 -43.63956995),285655,1780011,39061,"6 Monalua Avenue, Purau",6,6,,Monalua Avenue,Purau,Christchurch City,Monalua Avenue,"6 Monalua Avenue, Purau",Purau,172.7493141,-43.63956995
POINT (172.9463367333 -43.7610553),1297422,1806283,281181,"6 Monarch Drive, Robinsons Bay",6,6,,Monarch Drive,Robinsons Bay,Christchurch City,Monarch Drive,"6 Monarch Drive, Robinsons Bay",Robinsons Bay,172.94633673299998,-43.761055299999995
POINT (172.7875974333 -43.7740287),287534,1780108,53852,"6 Morrisons Road, Little River",6,6,,Morrisons Road,Little River,Christchurch City,Morrisons Road,"6 Morrisons Road, Little River",Little River,172.787597433,-43.7740287
POINT (172.71677625 -43.5677159),278701,1783154,36561,"6 Muritai Terrace, Mount Pleasant, Christchurch",6,6,,Muritai Terrace,Mount Pleasant,Christchurch City,Muritai Terrace,"6 Muritai Terrace, Mount Pleasant, Christchurch",Mount Pleasant,172.71677625,-43.567715899999996
POINT (172.7223437833 -43.6271239833),958340,1775709,310184,"6 Muriwai Drive, Diamond Harbour",6,6,,Muriwai Drive,Diamond Harbour,Christchurch City,Muriwai Drive,"6 Muriwai Drive, Diamond Harbour",Diamond Harbour,172.72234378299999,-43.6271239833
POINT (172.9611713333 -43.8148359167),290019,1786064,51754,"6 Newton Place, Akaroa",6,6,,Newton Place,Akaroa,Christchurch City,Newton Place,"6 Newton Place, Akaroa",Akaroa,172.96117133299998,-43.8148359167
POINT (172.9493645833 -43.7593653333),565664,1779456,43200,"6 Ngaio Grove, Robinsons Bay",6,6,,Ngaio Grove,Robinsons Bay,Christchurch City,Ngaio Grove,"6 Ngaio Grove, Robinsons Bay",Robinsons Bay,172.949364583,-43.759365333299996
POINT (172.7307292667 -43.6290555167),282486,1779480,45349,"6 Ngatea Road, Diamond Harbour",6,6,,Ngatea Road,Diamond Harbour,Christchurch City,Ngatea Road,"6 Ngatea Road, Diamond Harbour",Diamond Harbour,172.73072926700002,-43.6290555167
POINT (172.5655056667 -43.57932725),177690,1783940,55646,"6 Nicholls Road, Halswell, Christchurch",6,6,,Nicholls Road,Halswell,Christchurch City,Nicholls Road,"6 Nicholls Road, Halswell, Christchurch",Halswell,172.565505667,-43.57932725
POINT (172.7211096 -43.5954444167),279269,1787665,55564,"6 Norton Close, Lyttelton",6,6,,Norton Close,Lyttelton,Christchurch City,Norton Close,"6 Norton Close, Lyttelton",Lyttelton,172.72110959999998,-43.5954444167
POINT (172.7219659 -43.6038030333),279258,3070690,31077,"6 Norwich Quay, Lyttelton",6,6,,Norwich Quay,Lyttelton,Christchurch City,Norwich Quay,"6 Norwich Quay, Lyttelton",Lyttelton,172.7219659,-43.6038030333
POINT (172.7116581333 -43.63424925),1603334,3018972,347148,"6 Ohinehau Lane, Charteris Bay",6,6,,Ohinehau Lane,Charteris Bay,Christchurch City,Ohinehau Lane,"6 Ohinehau Lane, Charteris Bay",Charteris Bay,172.711658133,-43.63424925
POINT (172.9682551 -43.7819187),229043,1786050,45073,"6 Old French Road, Takamatua",6,6,,Old French Road,Takamatua,Christchurch City,Old French Road,"6 Old French Road, Takamatua",Takamatua,172.9682551,-43.781918700000006
POINT (172.7185715667 -43.62602495),279560,1785833,36301,"6 Otamuhua Lane, Diamond Harbour",6,6,,Otamuhua Lane,Diamond Harbour,Christchurch City,Otamuhua Lane,"6 Otamuhua Lane, Diamond Harbour",Diamond Harbour,172.718571567,-43.62602495
POINT (172.7049546167 -43.6088648),270032,3043854,43887,"6 Park Terrace, Lyttelton",6,6,,Park Terrace,Lyttelton,Christchurch City,Park Terrace,"6 Park Terrace, Lyttelton",Lyttelton,172.704954617,-43.6088648
POINT (172.7229816167 -43.6276188833),1523894,1799912,310185,"6 Patiki Place, Diamond Harbour",6,6,,Patiki Place,Diamond Harbour,Christchurch City,Patiki Place,"6 Patiki Place, Diamond Harbour",Diamond Harbour,172.72298161700002,-43.6276188833
POINT (172.57916785 -43.5393231333),183843,1784837,38715,"6 Penn Place, Upper Riccarton, Christchurch",6,6,,Penn Place,Upper Riccarton,Christchurch City,Penn Place,"6 Penn Place, Upper Riccarton, Christchurch",Upper Riccarton,172.57916785,-43.5393231333
POINT (172.9625822167 -43.81280285),290018,1779374,51748,"6 Percy Street, Akaroa",6,6,,Percy Street,Akaroa,Christchurch City,Percy Street,"6 Percy Street, Akaroa",Akaroa,172.962582217,-43.81280285
POINT (172.6414129 -43.5346377833),1378662,1782714,35593,"6 Poplar Street, Christchurch Central, Christchurch",6,6,,Poplar Street,Christchurch Central,Christchurch City,Poplar Street,"6 Poplar Street, Christchurch Central, Christchurch",Christchurch Central,172.6414129,-43.5346377833
POINT (172.7399983 -43.6275094667),284348,3014744,33672,"6 Purau Avenue, Diamond Harbour",6,6,,Purau Avenue,Diamond Harbour,Christchurch City,Purau Avenue,"6 Purau Avenue, Diamond Harbour",Diamond Harbour,172.7399983,-43.6275094667
POINT (172.7524879 -43.63855),285657,1780028,53657,"6 Purau Port Levy Road, Purau",6,6,,Purau Port Levy Road,Purau,Christchurch City,Purau Port Levy Road,"6 Purau Port Levy Road, Purau",Purau,172.7524879,-43.63855
POINT (172.9790892333 -43.8096400333),290843,1779396,53038,"6 Purple Peak Road, Akaroa",6,6,,Purple Peak Road,Akaroa,Christchurch City,Purple Peak Road,"6 Purple Peak Road, Akaroa",Akaroa,172.979089233,-43.8096400333
POINT (172.83754485 -43.6507759),1634654,1780027,355509,"6 Putiki Road, Port Levy",6,6,,Putiki Road,Port Levy,Christchurch City,Putiki Road,"6 Putiki Road, Port Levy",Port Levy,172.83754485,-43.6507759
POINT (172.7264000667 -43.6056665),282335,1779986,45724,"6 Randolph Terrace, Lyttelton",6,6,,Randolph Terrace,Lyttelton,Christchurch City,Randolph Terrace,"6 Randolph Terrace, Lyttelton",Lyttelton,172.72640006700001,-43.6056665
POINT (172.7284662667 -43.6271375),282484,1779987,29584,"6 Ranui Crescent, Diamond Harbour",6,6,,Ranui Crescent,Diamond Harbour,Christchurch City,Ranui Crescent,"6 Ranui Crescent, Diamond Harbour",Diamond Harbour,172.72846626700002,-43.6271375
POINT (172.6808823333 -43.6048080167),1302137,1787329,31277,"6 Rapaki Drive, Rapaki",6,6,,Rapaki Drive,Rapaki,Christchurch City,Rapaki Drive,"6 Rapaki Drive, Rapaki",Rapaki,172.680882333,-43.6048080167
POINT (172.7416437333 -43.6286801833),284350,1779975,44992,"6 Rawhiti Street, Diamond Harbour",6,6,,Rawhiti Street,Diamond Harbour,Christchurch City,Rawhiti Street,"6 Rawhiti Street, Diamond Harbour",Diamond Harbour,172.741643733,-43.6286801833
POINT (172.7262874833 -43.6062766167),282334,1779974,42064,"6 Reserve Terrace, Lyttelton",6,6,,Reserve Terrace,Lyttelton,Christchurch City,Reserve Terrace,"6 Reserve Terrace, Lyttelton",Lyttelton,172.726287483,-43.6062766167
POINT (172.8144058833 -43.7556507333),287677,1780099,53519,"6 Ribble Street, Little River",6,6,,Ribble Street,Little River,Christchurch City,Ribble Street,"6 Ribble Street, Little River",Little River,172.814405883,-43.7556507333
POINT (172.9461110667 -43.7606873167),1297440,1806316,284886,"6 Ribbonwood Lane, Robinsons Bay",6,6,,Ribbonwood Lane,Robinsons Bay,Christchurch City,Ribbonwood Lane,"6 Ribbonwood Lane, Robinsons Bay",Robinsons Bay,172.946111067,-43.7606873167
POINT (172.7247199833 -43.5999191333),279264,1779976,51812,"6 Ripon Street, Lyttelton",6,6,,Ripon Street,Lyttelton,Christchurch City,Ripon Street,"6 Ripon Street, Lyttelton",Lyttelton,172.724719983,-43.5999191333
POINT (172.5482869333 -43.4930207667),1316871,1817604,282043,"6 Robin Mann Place, Christchurch Airport, Christchurch",6,6,,Robin Mann Place,Christchurch Airport,Christchurch City,Robin Mann Place,"6 Robin Mann Place, Christchurch Airport, Christchurch",Christchurch Airport,172.54828693299999,-43.4930207667
POINT (172.9604041 -43.76171),289783,1786056,55758,"6 Robinsons Bay Valley Road, Robinsons Bay",6,6,,Robinsons Bay Valley Road,Robinsons Bay,Christchurch City,Robinsons Bay Valley Road,"6 Robinsons Bay Valley Road, Robinsons Bay",Robinsons Bay,172.9604041,-43.76171
POINT (172.6589348833 -43.5653573),247911,1783231,40261,"6 Roscoe Street, Saint Martins, Christchurch",6,6,,Roscoe Street,Saint Martins,Christchurch City,Roscoe Street,"6 Roscoe Street, Saint Martins, Christchurch",Saint Martins,172.658934883,-43.565357299999995
POINT (172.7171741 -43.59938075),279263,1779485,51374,"6 Ross Terrace, Lyttelton",6,6,,Ross Terrace,Lyttelton,Christchurch City,Ross Terrace,"6 Ross Terrace, Lyttelton",Lyttelton,172.7171741,-43.59938075
POINT (172.9662102167 -43.8049671333),290379,1779441,46788,"6 Rue Balguerie, Akaroa",6,6,,Rue Balguerie,Akaroa,Christchurch City,Rue Balguerie,"6 Rue Balguerie, Akaroa",Akaroa,172.966210217,-43.804967133299996
POINT (172.9728662667 -43.80848015),290690,1779443,32612,"6 Rue Cachalot, Akaroa",6,6,,Rue Cachalot,Akaroa,Christchurch City,Rue Cachalot,"6 Rue Cachalot, Akaroa",Akaroa,172.972866267,-43.80848015
POINT (172.9706446 -43.8016216),290380,1779449,49861,"6 Rue Grehan, Akaroa",6,6,,Rue Grehan,Akaroa,Christchurch City,Rue Grehan,"6 Rue Grehan, Akaroa",Akaroa,172.97064459999999,-43.801621600000004
POINT (172.9702636667 -43.8006741167),290376,1779451,30573,"6 Rue Lavaud, Akaroa",6,6,,Rue Lavaud,Akaroa,Christchurch City,Rue Lavaud,"6 Rue Lavaud, Akaroa",Akaroa,172.970263667,-43.8006741167
POINT (172.9716443833 -43.8091551),290697,1787666,55562,"6 Rue Renard, Akaroa",6,6,,Rue Renard,Akaroa,Christchurch City,Rue Renard,"6 Rue Renard, Akaroa",Akaroa,172.97164438299998,-43.809155100000005
POINT (173.09249405 -43.7415625667),291497,1779447,48757,"6 Rue de la Mer, Le Bons Bay",6,6,,Rue de la Mer,Le Bons Bay,Christchurch City,Rue de la Mer,"6 Rue de la Mer, Le Bons Bay",Le Bons Bay,173.09249405,-43.741562566700004
POINT (172.6539898 -43.6195476667),240005,1780048,39414,"6 Sandy Beach Road, Rapaki",6,6,,Sandy Beach Road,Rapaki,Christchurch City,Sandy Beach Road,"6 Sandy Beach Road, Rapaki",Rapaki,172.6539898,-43.6195476667
POINT (172.9639333833 -43.8114143667),290012,1779448,32241,"6 Seaview Avenue, Akaroa",6,6,,Seaview Avenue,Akaroa,Christchurch City,Seaview Avenue,"6 Seaview Avenue, Akaroa",Akaroa,172.96393338299998,-43.8114143667
POINT (172.90610335 -43.8094585167),289297,1779066,37920,"6 Seaview Lane, Wainui",6,6,,Seaview Lane,Wainui,Christchurch City,Seaview Lane,"6 Seaview Lane, Wainui",Wainui,172.90610335,-43.8094585167
POINT (172.7086751833 -43.6055346),1406766,1780002,46612,"6 Seaview Terrace, Lyttelton",6,6,,Seaview Terrace,Lyttelton,Christchurch City,Seaview Terrace,"6 Seaview Terrace, Lyttelton",Lyttelton,172.708675183,-43.6055346
POINT (172.9636600833 -43.81037835),290015,1779442,48486,"6 Selwyn Avenue, Akaroa",6,6,,Selwyn Avenue,Akaroa,Christchurch City,Selwyn Avenue,"6 Selwyn Avenue, Akaroa",Akaroa,172.96366008299998,-43.81037835
POINT (172.7157748333 -43.5981542),279265,1780003,52977,"6 Selwyn Parade, Lyttelton",6,6,,Selwyn Parade,Lyttelton,Christchurch City,Selwyn Parade,"6 Selwyn Parade, Lyttelton",Lyttelton,172.71577483299998,-43.5981542
POINT (172.71727345 -43.6000939667),279261,1780000,388114,"6 Selwyn Road, Lyttelton",6,6,,Selwyn Road,Lyttelton,Christchurch City,Selwyn Road,"6 Selwyn Road, Lyttelton",Lyttelton,172.71727345,-43.6000939667
POINT (172.9709443667 -43.8051179167),290693,1779424,44099,"6 Settlers Hill, Akaroa",6,6,,Settlers Hill,Akaroa,Christchurch City,Settlers Hill,"6 Settlers Hill, Akaroa",Akaroa,172.97094436700002,-43.8051179167
POINT (172.9455394167 -43.7555032667),1523673,1787152,32756,"6 Silverbirch Lane, Duvauchelle",6,6,,Silverbirch Lane,Duvauchelle,Christchurch City,Silverbirch Lane,"6 Silverbirch Lane, Duvauchelle",Duvauchelle,172.94553941700002,-43.7555032667
POINT (172.7150599333 -43.6032283833),279267,1779952,55062,"6 Simeon Quay, Lyttelton",6,6,,Simeon Quay,Lyttelton,Christchurch City,Simeon Quay,"6 Simeon Quay, Lyttelton",Lyttelton,172.715059933,-43.6032283833
POINT (172.5106997667 -43.56166875),1933619,1818894,381556,"6 Sir James Wattie Drive, Hornby South, Christchurch",6,6,,Sir James Wattie Drive,Hornby South,Christchurch City,Sir James Wattie Drive,"6 Sir James Wattie Drive, Hornby South, Christchurch",Hornby South,172.510699767,-43.56166875
POINT (172.967359 -43.80736235),290691,1779433,33976,"6 Smith Street, Akaroa",6,6,,Smith Street,Akaroa,Christchurch City,Smith Street,"6 Smith Street, Akaroa",Akaroa,172.96735900000002,-43.80736235
POINT (172.7219143167 -43.5962386333),279268,1779951,55561,"6 Somes Road, Lyttelton",6,6,,Somes Road,Lyttelton,Christchurch City,Somes Road,"6 Somes Road, Lyttelton",Lyttelton,172.721914317,-43.5962386333
POINT (172.7240187667 -43.6039514333),566141,1780004,45488,"6 St Davids Street, Lyttelton",6,6,,St Davids Street,Lyttelton,Christchurch City,St Davids Street,"6 St Davids Street, Lyttelton",Lyttelton,172.72401876700002,-43.6039514333
POINT (172.72462065 -43.6302199833),279564,1780046,348976,"6 Stoddart Terrace, Diamond Harbour",6,6,,Stoddart Terrace,Diamond Harbour,Christchurch City,Stoddart Terrace,"6 Stoddart Terrace, Diamond Harbour",Diamond Harbour,172.72462065,-43.6302199833
POINT (172.7232978167 -43.6034733167),1399407,1779997,35992,"6 Sumner Road, Lyttelton",6,6,,Sumner Road,Lyttelton,Christchurch City,Sumner Road,"6 Sumner Road, Lyttelton",Lyttelton,172.723297817,-43.603473316700004
POINT (172.6571136833 -43.5235751167),244493,1782475,44442,"6 Swanns Road, Richmond, Christchurch",6,6,,Swanns Road,Richmond,Christchurch City,Swanns Road,"6 Swanns Road, Richmond, Christchurch",Richmond,172.657113683,-43.5235751167
POINT (172.7250598333 -43.6310737833),1607435,1841027,348978,"6 Taimana Lane, Diamond Harbour",6,6,,Taimana Lane,Diamond Harbour,Christchurch City,Taimana Lane,"6 Taimana Lane, Diamond Harbour",Diamond Harbour,172.725059833,-43.631073783299996
POINT (172.9696198333 -43.7829098167),1987890,1787521,54239,"6 Takamatua Bay Road, Takamatua",6,6,,Takamatua Bay Road,Takamatua,Christchurch City,Takamatua Bay Road,"6 Takamatua Bay Road, Takamatua",Takamatua,172.969619833,-43.7829098167
POINT (172.9673439 -43.7825709),857070,1779293,53524,"6 Takamatua Beach Road, Takamatua",6,6,,Takamatua Beach Road,Takamatua,Christchurch City,Takamatua Beach Road,"6 Takamatua Beach Road, Takamatua",Takamatua,172.9673439,-43.782570899999996
POINT (172.7219773333 -43.6267325667),958347,1799943,310186,"6 Takutai Place, Diamond Harbour",6,6,,Takutai Place,Diamond Harbour,Christchurch City,Takutai Place,"6 Takutai Place, Diamond Harbour",Diamond Harbour,172.72197733299998,-43.6267325667
POINT (172.7388620167 -43.6328346),284351,1779995,51636,"6 Tau Crescent, Diamond Harbour",6,6,,Tau Crescent,Diamond Harbour,Christchurch City,Tau Crescent,"6 Tau Crescent, Diamond Harbour",Diamond Harbour,172.738862017,-43.6328346
POINT (172.7313170667 -43.6276871),282488,1779965,52022,"6 Te Ara Crescent, Diamond Harbour",6,6,,Te Ara Crescent,Diamond Harbour,Christchurch City,Te Ara Crescent,"6 Te Ara Crescent, Diamond Harbour",Diamond Harbour,172.73131706700002,-43.6276871
POINT (172.7385705167 -43.6316414167),284352,1779968,51637,"6 Te Papau Crescent, Diamond Harbour",6,6,,Te Papau Crescent,Diamond Harbour,Christchurch City,Te Papau Crescent,"6 Te Papau Crescent, Diamond Harbour",Diamond Harbour,172.738570517,-43.6316414167
POINT (172.7160455833 -43.63532125),1603313,3057878,346815,"6 Te Wharau Lane, Charteris Bay",6,6,,Te Wharau Lane,Charteris Bay,Christchurch City,Te Wharau Lane,"6 Te Wharau Lane, Charteris Bay",Charteris Bay,172.71604558299998,-43.63532125
POINT (172.6466898667 -43.6201506333),240006,1785409,45265,"6 The Terrace, Governors Bay",6,6,,The Terrace,Governors Bay,Christchurch City,The Terrace,"6 The Terrace, Governors Bay",Governors Bay,172.64668986700002,-43.6201506333
POINT (172.9692796833 -43.7988561833),290377,1779259,36913,"6 Tirohanga Terrace, Akaroa",6,6,,Tirohanga Terrace,Akaroa,Christchurch City,Tirohanga Terrace,"6 Tirohanga Terrace, Akaroa",Akaroa,172.969279683,-43.798856183299996
POINT (172.9462847333 -43.7599436333),1850626,3066913,371650,"6 Totara Drive, Duvauchelle",6,6,,Totara Drive,Duvauchelle,Christchurch City,Totara Drive,"6 Totara Drive, Duvauchelle",Duvauchelle,172.946284733,-43.7599436333
POINT (172.7208653833 -43.5968893333),279259,1780005,34098,"6 Upham Terrace, Lyttelton",6,6,,Upham Terrace,Lyttelton,Christchurch City,Upham Terrace,"6 Upham Terrace, Lyttelton",Lyttelton,172.720865383,-43.5968893333
POINT (172.9743935333 -43.8024251333),1387629,1785859,52500,"6 Vangioni Lane, Akaroa",6,6,,Vangioni Lane,Akaroa,Christchurch City,Vangioni Lane,"6 Vangioni Lane, Akaroa",Akaroa,172.97439353299998,-43.8024251333
POINT (172.7393751333 -43.6266632667),284349,1780010,43583,"6 Waipapa Avenue, Diamond Harbour",6,6,,Waipapa Avenue,Diamond Harbour,Christchurch City,Waipapa Avenue,"6 Waipapa Avenue, Diamond Harbour",Diamond Harbour,172.73937513299998,-43.6266632667
POINT (172.7090232 -43.6016455833),274463,3027726,37903,"6 Walkers Road, Lyttelton",6,6,,Walkers Road,Lyttelton,Christchurch City,Walkers Road,"6 Walkers Road, Lyttelton",Lyttelton,172.7090232,-43.6016455833
