id,add,statue
138015,"190C The Runway, Wigram, Christchurch:",Request time out
138095,"60 Bradwell Crescent, Halswell, Christchurch:",Request time out
138126,"11 Packard Crescent, Halswell, Christchurch:",Request time out
138127,"21 Packard Crescent, Halswell, Christchurch:",Request time out
138129,"47 Packard Crescent, Halswell, Christchurch:",Request time out
138130,"57 Packard Crescent, Halswell, Christchurch:",Request time out
138143,"11 Maka Lane, Halswell, Christchurch:",Request time out
138144,"7 Maka Lane, Halswell, Christchurch:",Request time out
138173,"103 Caulfield Avenue, Halswell, Christchurch:",Request time out
138176,"7 Greenaway Street, Halswell, Christchurch:",Request time out
138219,"35 Contrail Street, Wigram, Christchurch:",Request time out
138220,"40 Contrail Street, Wigram, Christchurch:",Request time out
138221,"44 Contrail Street, Wigram, Christchurch:",Request time out
138250,"3 Keene Street, Wigram, Christchurch:",Request time out
138332,"2/30 Clissold Street, Merivale, Christchurch:",Request time out
138407,"17 Lightbody Lane, Wigram, Christchurch:",Request time out
138420,"12 Liberty Street, Wigram, Christchurch:",Request time out
138452,"3 Squadron Road, Wigram, Christchurch:",Request time out
138470,"66 Brynley Street, Hornby, Christchurch:",Request time out
138475,"90 Brynley Street, Hornby, Christchurch:",Request time out
138530,"7 Vickerys Road, Wigram, Christchurch:",Request time out
138553,"31 Corfe Street, Ilam, Christchurch:",Request time out
138554,"33 Corfe Street, Ilam, Christchurch:",Request time out
138555,"35 Corfe Street, Ilam, Christchurch:",Request time out
138573,"27 Corfe Street, Ilam, Christchurch:",Request time out
138606,"30 Patterson Terrace, Halswell, Christchurch:",Request time out
138654,"25 Guildford Street, Burnside, Christchurch:",Request time out
138659,"151 Greers Road, Burnside, Christchurch:",Request time out
138668,"18 Cardome Street, Bishopdale, Christchurch:",Request time out
138688,"17 Rolfe Place, Bishopdale, Christchurch:",Request time out
138709,"20B Wharenui Road, Upper Riccarton, Christchurch:",Request time out
138710,"22 George Street, Riccarton, Christchurch:",Request time out
138739,"109 Matipo Street, Riccarton, Christchurch:",Request time out
138760,"126 Cavendish Road, Casebrook, Christchurch:",Request time out
138761,"134 Cavendish Road, Casebrook, Christchurch:",Request time out
138773,"6 Sonia Place, Casebrook, Christchurch:",Request time out
138817,"19 Chilton Drive, Mairehau, Christchurch:",Request time out
138820,"28 Wanaka Place, Mairehau, Christchurch:",Request time out
138830,"1 Kellys Road, Mairehau, Christchurch:",Request time out
138852,"134 Champion Street, Edgeware, Christchurch:",Request time out
138885,"478 Gloucester Street, Linwood, Christchurch:",Request time out
138893,"10 MacKenzie Avenue, Woolston, Christchurch:",Request time out
138896,"20 MacKenzie Avenue, Woolston, Christchurch:",Request time out
138899,"40 MacKenzie Avenue, Woolston, Christchurch:",Request time out
138933,"62B MacKenzie Avenue, Woolston, Christchurch:",Request time out
138934,"66 MacKenzie Avenue, Woolston, Christchurch:",Request time out
138983,"18 McHaffies Place, Wainoni, Christchurch:",Request time out
139006,"20 Mauger Drive, Heathcote Valley, Christchurch:",Request time out
139015,"12 Ronald George Place, Parklands, Christchurch:",Request time out
139055,"18 Maffeys Road, Mount Pleasant, Christchurch:",Request time out
139056,"26 Maffeys Road, Mount Pleasant, Christchurch:",Request time out
139059,"30 Maffeys Road, Mount Pleasant, Christchurch:",Request time out
139077,"114 Bridge Street, New Brighton, Christchurch:",Request time out
139085,"144 Pine Avenue, South New Brighton, Christchurch:",Request time out
139094,"25 Pine Avenue, New Brighton, Christchurch:",Request time out
139096,"31 Blake Street, New Brighton, Christchurch:",Request time out
139116,"78 Estuary Road, New Brighton, Christchurch:",Request time out
139136,"152 Pine Avenue, South New Brighton, Christchurch:",Request time out
139146,"3 Celia Street, Redcliffs, Christchurch:",Request time out
139147,"49A Main Road, Redcliffs, Christchurch:",Request time out
139188,"114 Brynley Street, Hornby, Christchurch:",Request time out
139228,"12 Hamlet Lane, Heathcote Valley, Christchurch:",Request time out
139247,"11 Caleb Place, Northwood, Christchurch:",Request time out
139259,"38 Maffeys Road, Mount Pleasant, Christchurch:",Request time out
139261,"146 Purchas Street, Edgeware, Christchurch:",Request time out
139294,"9 Sandpiper Place, Waimairi Beach, Christchurch:",Request time out
139295,"11 Sandpiper Place, Waimairi Beach, Christchurch:",Request time out
139307,"9 Stout Street, Waimairi Beach, Christchurch:",Request time out
139395,"994A Colombo Street, St Albans, Christchurch:",Request time out
139405,"14 Harold Denton Place, St Albans, Christchurch:",Request time out
139460,"1/469 Tuam Street, Phillipstown, Christchurch:",Request time out
139480,"3/18 Washbournes Road, Wigram, Christchurch:",Request time out
139481,"3/70 Brynley Street, Hornby, Christchurch:",Request time out
139525,"2/114 Geraldine Street, Edgeware, Christchurch:",Request time out
139562,"4/15 Avonhead Road, Avonhead, Christchurch:",Request time out
139591,"2/106 Geraldine Street, Edgeware, Christchurch:",Request time out
139613,"2/129 Shortland Street, Wainoni, Christchurch:",Request time out
139641,"2/28 Fortune Street, Mairehau, Christchurch:",Request time out
139710,"2/102 Wainui Street, Riccarton, Christchurch:",Request time out
139732,"4/458 Gloucester Street, Linwood, Christchurch:",Request time out
139751,"2/29 Burdale Street, Riccarton, Christchurch:",Request time out
139770,"2/469 Worcester Street, Linwood, Christchurch:",Request time out
139780,"15 Seymour Street, Hornby, Christchurch:",Request time out
139794,"21 Bermuda Drive, Hornby, Christchurch:",Request time out
139801,"337 Main South Road, Hornby, Christchurch:",Request time out
139803,"3 Bermuda Drive, Hornby, Christchurch:",Request time out
139864,"100A Withells Road, Avonhead, Christchurch:",Request time out
139866,"102 Withells Road, Avonhead, Christchurch:",Request time out
139872,"14 Highland Place, Avonhead, Christchurch:",Request time out
139894,"12 Haineswood Lane, Sockburn, Christchurch:",Request time out
139918,"155 Halswell Junction Road, Halswell, Christchurch:",Request time out
139919,"159 Halswell Junction Road, Halswell, Christchurch:",Request time out
139932,"341 Halswell Road, Halswell, Christchurch:",Request time out
139967,"14 Highgate Avenue, Merivale, Christchurch:",Request time out
139986,"10 Sarabande Avenue, Redwood, Christchurch:",Request time out
139995,"36 Sarabande Avenue, Redwood, Christchurch:",Request time out
140089,"14B Hobson Street, Woolston, Christchurch",Request timed out
140100,"41 Silvester Street, Woolston, Christchurch",Request timed out
140109,"15 Cheam Street, Dallington, Christchurch",Request timed out
140153,"79C Royal Park Drive, Parklands, Christchurch",Request timed out
140183,"44 Broadhaven Avenue, Parklands, Christchurch",Request timed out
140205,"16 Stening Place, Burwood, Christchurch",Request timed out
140206,"29 Kingsbridge Drive, Burwood, Christchurch",Request timed out
140215,"3 Rebecca Avenue, Burwood, Christchurch",Request timed out
140232,"3 Badger Street, Parklands, Christchurch",Request timed out
140243,"227 Pine Avenue, South New Brighton, Christchurch",Request timed out
140270,"24 Ebbtide Street, Southshore, Christchurch",Request timed out
140271,"25 Ebbtide Street, Southshore, Christchurch",Request timed out
140272,"26 Ebbtide Street, Southshore, Christchurch",Request timed out
140282,"48 Rocking Horse Road, Southshore, Christchurch",Request timed out
140283,"4 Caspian Street, Southshore, Christchurch",Request timed out
140291,"8 Caspian Street, Southshore, Christchurch",Request timed out
140304,"111 Rocking Horse Road, Southshore, Christchurch",Request timed out
140315,"127 Rocking Horse Road, Southshore, Christchurch",Request timed out
140316,"129 Rocking Horse Road, Southshore, Christchurch",Request timed out
140323,"141 Rocking Horse Road, Southshore, Christchurch",Request timed out
140332,"93A Rocking Horse Road, Southshore, Christchurch",Request timed out
140357,"17 St Judes Lane, Woolston, Christchurch",Request timed out
140359,"16 St Judes Lane, Woolston, Christchurch",Request timed out
140364,"85 St Lukes Street, Woolston, Christchurch",Request timed out
140365,"1/13 Hobson Street, Woolston, Christchurch",Request timed out
140371,"39 Kingsford Street, Burwood, Christchurch",Request timed out
140389,"27 Dunsford Close, Halswell, Christchurch",Request timed out
140393,"104 Rothesay Road, Parklands, Christchurch",Request timed out
140405,"11 St Thomas Place, Woolston, Christchurch",Request timed out
140418,"12 Cridland Place, Halswell, Christchurch",Request timed out
140419,"22 Cridland Place, Halswell, Christchurch",Request timed out
140420,"15 Cridland Place, Halswell, Christchurch",Request timed out
140438,"4/184 Gayhurst Road, Dallington, Christchurch",Request timed out
140439,"1/184 Gayhurst Road, Dallington, Christchurch",Request timed out
140444,"11 St Florian Place, Woolston, Christchurch",Request timed out
140445,"14 St Florian Place, Woolston, Christchurch",Request timed out
140457,"12 Jennabelle Lane, Halswell, Christchurch",Request timed out
140470,"33 Bermuda Drive, Hornby, Christchurch",Request timed out
140471,"37 Bermuda Drive, Hornby, Christchurch",Request timed out
140478,"756 Main North Road, Belfast, Christchurch",Request timed out
140483,"11 St Adela Place, Woolston, Christchurch",Request timed out
140493,"3 St Adela Place, Woolston, Christchurch",Request timed out
140521,"2/25 Haast Street, Linwood, Christchurch",Request timed out
140527,"3/19 Ruakaka Street, Hornby, Christchurch",Request timed out
140528,"14B Wanstead Place, Woolston, Christchurch",Request timed out
140529,"1/99 Rocking Horse Road, Southshore, Christchurch",Request timed out
140530,"1/86A Beachville Road, Redcliffs, Christchurch",Request timed out
140550,"2/50 Shannon Place, Belfast, Christchurch",Request timed out
140582,"4/62 Geraldine Street, Edgeware, Christchurch",Request timed out
140583,"2/6 Valerie Place, Redwood, Christchurch",Request timed out
140599,"3/53 Champion Street, Edgeware, Christchurch",Request timed out
140601,"3/58 Geraldine Street, Edgeware, Christchurch",Request timed out
140609,"3/79 Champion Street, Edgeware, Christchurch",Request timed out
140641,"5/220 Salisbury Street, Christchurch Central, Christchurch",Request timed out
140676,"161 Springs Road, Hornby, Christchurch",Request timed out
140709,"33 Gibson Drive, Hornby, Christchurch",Request timed out
140746,"37 Cheyenne Street, Sockburn, Christchurch",Request timed out
140764,"16 Lavandula Crescent, Burnside, Christchurch",Request timed out
140787,"11 Stormont Place, Avonhead, Christchurch",Request timed out
140791,"18 Stormont Place, Avonhead, Christchurch",Request timed out
140805,"5 Cricklewood Place, Avonhead, Christchurch",Request timed out
140808,"8C Kyeburn Place, Avonhead, Christchurch",Request timed out
140831,"4 Bowman Place, Sockburn, Christchurch",Request timed out
140842,"8 Doncaster Street, Sockburn, Christchurch",Request timed out
140847,"19A Hindess Street, Halswell, Christchurch",Request timed out
140903,"7 Gore Street, Halswell, Christchurch",Request timed out
140959,"54A Clyde Road, Ilam, Christchurch",Request timed out
140975,"22 Mayfly Lane, Northwood, Christchurch",Request timed out
140984,"35 Chapel Street, Papanui, Christchurch",Request timed out
141002,"74 Matipo Street, Riccarton, Christchurch",Request timed out
141007,"120 Rossall Street, Merivale, Christchurch",Request timed out
141028,"125 Papanui Road, Merivale, Christchurch",Request timed out
141032,"17 Naseby Street, Merivale, Christchurch",Request timed out
141033,"20 Church Lane, Merivale, Christchurch",Request timed out
141035,"22 Church Lane, Merivale, Christchurch",Request timed out
141040,"98 Rossall Street, Merivale, Christchurch",Request timed out
141042,"12A Cleland Street, Belfast, Christchurch",Request timed out
141076,"14 Burnridge Place, Belfast, Christchurch",Request timed out
141086,"8 Burnridge Place, Belfast, Christchurch",Request timed out
141099,"22 Mersey Street, St Albans, Christchurch",Request timed out
141104,"37 Berwick Street, St Albans, Christchurch",Request timed out
141133,"65 Purchas Street, St Albans, Christchurch",Request timed out
141142,"10 Crosby Street, Mairehau, Christchurch",Request timed out
141150,"265 Hills Road, Mairehau, Christchurch",Request timed out
141152,"29 Crosby Street, Mairehau, Christchurch",Request timed out
141159,"15 Spurway Place, Mairehau, Christchurch",Request timed out
141196,"25 Charles Street, Waltham, Christchurch",Request timed out
141218,"105 Mackworth Street, Woolston, Christchurch",Request timed out
141227,"67 Mackworth Street, Woolston, Christchurch",Request timed out
141236,"14 Cob Crescent, Woolston, Christchurch",Request timed out
141237,"21 Shetland Street, Woolston, Christchurch",Request timed out
141238,"23 Shetland Street, Woolston, Christchurch",Request timed out
141250,"16 Cob Crescent, Woolston, Christchurch",Request timed out
141253,"18 Cob Crescent, Woolston, Christchurch",Request timed out
141278,"159 St Johns Street, Bromley, Christchurch",Request timed out
141280,"183 St Johns Street, Bromley, Christchurch",Request timed out
141286,"50 Bromley Road, Bromley, Christchurch",Request timed out
141290,"69 Maces Road, Bromley, Christchurch",Request timed out
141293,"6 Munich Place, Bromley, Christchurch",Request timed out
141295,"71 Maces Road, Bromley, Christchurch",Request timed out
141296,"89 Maces Road, Bromley, Christchurch",Request timed out
141297,"91 Maces Road, Bromley, Christchurch",Request timed out
141303,"11 Aspen Place, Parklands, Christchurch",Request timed out
141325,"46 Cottonwood Street, Parklands, Christchurch",Request timed out
141338,"32 Cowes Street, Avondale, Christchurch",Request timed out
141340,"36 Cowes Street, Avondale, Christchurch",Request timed out
141350,"121 Port Hills Road, Heathcote Valley, Christchurch",Request timed out
141376,"47 Donnington Street, Parklands, Christchurch",Request timed out
141391,"21 Inverell Place, North New Brighton, Christchurch",Request timed out
141397,"372 Bower Avenue, North New Brighton, Christchurch",Request timed out
141402,"8 Donnington Street, Parklands, Christchurch",Request timed out
141425,"126 Rowses Road, Aranui, Christchurch",Request timed out
141441,"60 Rowses Road, Aranui, Christchurch",Request timed out
141449,"14 Marama Crescent, Mount Pleasant, Christchurch",Request timed out
141452,"16 Marama Crescent, Mount Pleasant, Christchurch",Request timed out
141457,"28 St Andrews Hill Road, Mount Pleasant, Christchurch",Request timed out
141465,"1/79 Cannon Hill Crescent, Mount Pleasant, Christchurch",Request timed out
141469,"11 Heathvale Place, Heathcote Valley, Christchurch",Request timed out
141476,"106 Hawke Street, New Brighton, Christchurch",Request timed out
141486,"14 Aratoro Place, Mount Pleasant, Christchurch",Request timed out
141488,"24B Soleares Avenue, Mount Pleasant, Christchurch",Request timed out
141493,"2 Toledo Place, Mount Pleasant, Christchurch",Request timed out
141518,"15 Clark Street, Sumner, Christchurch",Request timed out
141525,"45 Campbell Street, Sumner, Christchurch",Request timed out
141601,"5 Cassinia Gardens, Aidanfield, Christchurch",Request timed out
141603,"71A Maidstone Road, Ilam, Christchurch",Request timed out
141626,"18 Burbank Drive, Aidanfield, Christchurch",Request timed out
141656,"16 Larne Place, Belfast, Christchurch",Request timed out
141671,"46 Rotoiti Lane, Northwood, Christchurch",Request timed out
141675,"37 Rotoiti Lane, Northwood, Christchurch",Request timed out
141689,"17 Munich Place, Bromley, Christchurch",Request timed out
141703,"35 Sioux Avenue, Wigram, Christchurch",Request timed out
141738,"12 Charlotte Lane, Woolston, Christchurch",Request timed out
141743,"2/56 Sherborne Street, St Albans, Christchurch",Request timed out
141751,"84 Rotoiti Lane, Northwood, Christchurch",Request timed out
141761,"7/57 Stanmore Road, Linwood, Christchurch",Request timed out
141848,"2/91 Lonsdale Street, New Brighton, Christchurch",Request timed out
141889,"1/59 Maidstone Road, Ilam, Christchurch",Request timed out
141907,"2/387 Gloucester Street, Linwood, Christchurch",Request timed out
141912,"1/271 Fitzgerald Avenue, Christchurch Central, Christchurch",Request timed out
141933,"2/330 Bealey Avenue, Christchurch Central, Christchurch",Request timed out
141940,"2/57 Sarabande Avenue, Redwood, Christchurch",Request timed out
142007,"3/511 Manchester Street, St Albans, Christchurch:",Request time out
142070,"294 Old West Coast Road, Templeton, Christchurch:",Request time out
142089,"44 Moffett Street, Islington, Christchurch:",Request time out
142090,"48A Moffett Street, Islington, Christchurch:",Request time out
142091,"4 Springmead Place, Hornby, Christchurch:",Request time out
142092,"58A Moffett Street, Islington, Christchurch:",Request time out
142099,"9 Parker Street, Hornby, Christchurch:",Request time out
142100,"104 Merrin Street, Avonhead, Christchurch:",Request time out
142106,"1/125 Hawthornden Road, Avonhead, Christchurch:",Request time out
142125,"81 Staveley Street, Avonhead, Christchurch:",Request time out
142158,"22B Merrin Street, Avonhead, Christchurch:",Request time out
142159,"23 Dunrobin Place, Avonhead, Christchurch:",Request time out
142160,"289 Avonhead Road, Avonhead, Christchurch:",Request time out
142178,"29 Doncaster Street, Sockburn, Christchurch:",Request time out
142180,"48A Middlepark Road, Sockburn, Christchurch:",Request time out
142238,"40 Memorial Avenue, Ilam, Christchurch:",Request time out
142243,"50 Memorial Avenue, Ilam, Christchurch:",Request time out
142297,"1 Abberley Crescent, St Albans, Christchurch:",Request time out
142314,"52 Berry Street, St Albans, Christchurch:",Request time out
142402,"19 Rasen Place, Linwood, Christchurch:",Request time out
142482,"17 Forest Drive, Parklands, Christchurch:",Request time out
142517,"12 Saltaire Street, North New Brighton, Christchurch:",Request time out
142537,"35 Farnborough Street, Aranui, Christchurch:",Request time out
142592,"38 Malta Crescent, South New Brighton, Christchurch:",Request time out
142640,"9 Penguin Street, Southshore, Christchurch:",Request time out
142708,"7 Stoneyridge Close, Mount Pleasant, Christchurch:",Request time out
142723,"3 The Terrace, Mount Pleasant, Christchurch:",Request time out
142768,"25 Mabel Howard Place, Avonside, Christchurch:",Request time out
142771,"12 Millpond Place, Parklands, Christchurch:",Request time out
142772,"6 Millpond Place, Parklands, Christchurch:",Request time out
142990,"3/21 Trent Street, Linwood, Christchurch:",Request time out
143064,"6A Pinedale Lane, Linwood, Christchurch:",Request time out
143115,"12 Packard Crescent, Halswell, Christchurch:",Request time out
143119,"17 Capil Court, Halswell, Christchurch:",Request time out
143133,"17/126 Nursery Road, Linwood, Christchurch:",Request time out
143134,"18/126 Nursery Road, Linwood, Christchurch:",Request time out
143141,"251 Salisbury Street, Christchurch Central, Christchurch:",Request time out
143179,"21 Poulson Street, Addington, Christchurch:",Request time out
143215,"67 Cashel Street, Christchurch Central, Christchurch:",Request time out
143231,"3 Kingsbridge West, Burwood, Christchurch:",Request time out
143237,"17 Kingsbridge West, Burwood, Christchurch:",Request time out
143265,"10 William Lewis Drive, Sockburn, Christchurch:",Request time out
143294,"7/48 Fitzgerald Avenue, Christchurch Central, Christchurch:",Request time out
143295,"8/48 Fitzgerald Avenue, Christchurch Central, Christchurch:",Request time out
143320,"15 Robert Duncan Road, Belfast, Christchurch:",Request time out
143321,"17 Robert Duncan Road, Belfast, Christchurch:",Request time out
143322,"19 Robert Duncan Road, Belfast, Christchurch:",Request time out
143326,"27 Robert Duncan Road, Belfast, Christchurch:",Request time out
143352,"245 Bower Avenue, North New Brighton, Christchurch:",Request time out
143353,"247 Bower Avenue, North New Brighton, Christchurch:",Request time out
143355,"1090 Main North Road, Kainga, Christchurch:",Request time out
143377,"34A Epsom Road, Sockburn, Christchurch:",Request time out
143411,"32 Roberts Road, Hei Hei, Christchurch:",Request time out
143438,"70 Mays Road, St Albans, Christchurch:",Request time out
143488,"22 Rowcliffe Crescent, Avonside, Christchurch:",Request time out
143499,"51A St Martins Road, Saint Martins, Christchurch:",Request time out
143503,"11 Mays Road, St Albans, Christchurch:",Request time out
143581,"2/126 Oxford Terrace, Christchurch Central, Christchurch:",Request time out
143585,"201/126 Oxford Terrace, Christchurch Central, Christchurch:",Request time out
143587,"101/134 Oxford Terrace, Christchurch Central, Christchurch:",Request time out
143588,"201/134 Oxford Terrace, Christchurch Central, Christchurch:",Request time out
143590,"102/134 Oxford Terrace, Christchurch Central, Christchurch:",Request time out
143627,"1/15 Sylvia Street, Parklands, Christchurch:",Request time out
143628,"2/15 Sylvia Street, Parklands, Christchurch:",Request time out
143651,"1/160 Breezes Road, Aranui, Christchurch:",Request time out
143692,"1 Wilmers Road, Hornby, Christchurch:",Request time out
143729,"32 Taramea Place, Addington, Christchurch:",Request time out
143782,"38 Collins Street, Addington, Christchurch:",Request time out
143795,"12 Braddon Street, Addington, Christchurch:",Request time out
143797,"14 Braddon Street, Addington, Christchurch:",Request time out
143798,"17 Braddon Street, Addington, Christchurch:",Request time out
143800,"28 Braddon Street, Addington, Christchurch:",Request time out
143802,"6 Braddon Street, Addington, Christchurch:",Request time out
143822,"88 Burke Street, Addington, Christchurch:",Request time out
143863,"4/104 Poulson Street, Addington, Christchurch:",Request time out
143953,"46A/85 Poulson Street, Addington, Christchurch:",Request time out
144006,"5/96 Poulson Street, Addington, Christchurch:",Request time out
144074,"42A Burke Street, Addington, Christchurch:",Request time out
144102,"12/28 Taramea Place, Addington, Christchurch:",Request time out
144103,"2/5 Braddon Street, Addington, Christchurch:",Request time out
144118,"1/99 Major Hornbrook Road, Mount Pleasant, Christchurch:",Request time out
144119,"2/99 Major Hornbrook Road, Mount Pleasant, Christchurch:",Request time out
144134,"1/38 Jellicoe Street, South New Brighton, Christchurch:",Request time out
144136,"49A Hawkesbury Avenue, St Albans, Christchurch:",Request time out
144143,"1/27 Buffon Street, Waltham, Christchurch:",Request time out
144151,"2/66 Middlepark Road, Sockburn, Christchurch:",Request time out
144152,"3/66 Middlepark Road, Sockburn, Christchurch:",Request time out
144153,"1/12 Nicholls Road, Halswell, Christchurch:",Request time out
144154,"2/12 Nicholls Road, Halswell, Christchurch:",Request time out
144178,"6 Ciaran Close, Broomfield, Christchurch:",Request time out
144179,"8 Ciaran Close, Broomfield, Christchurch:",Request time out
144180,"10 Ciaran Close, Broomfield, Christchurch:",Request time out
144239,"1/211 Ferry Road, Waltham, Christchurch:",Request time out
144240,"2/211 Ferry Road, Waltham, Christchurch:",Request time out
144241,"3/211 Ferry Road, Waltham, Christchurch:",Request time out
144242,"4/211 Ferry Road, Waltham, Christchurch:",Request time out
144248,"10/211 Ferry Road, Phillipstown, Christchurch:",Request time out
144249,"11/211 Ferry Road, Phillipstown, Christchurch:",Request time out
144250,"21/211 Ferry Road, Waltham, Christchurch:",Request time out
144251,"13/211 Ferry Road, Waltham, Christchurch:",Request time out
144252,"14/211 Ferry Road, Waltham, Christchurch:",Request time out
144253,"15/211 Ferry Road, Waltham, Christchurch:",Request time out
144254,"16/211 Ferry Road, Waltham, Christchurch:",Request time out
144255,"17/211 Ferry Road, Waltham, Christchurch:",Request time out
144256,"18/211 Ferry Road, Waltham, Christchurch:",Request time out
144257,"1/30 Fitzgerald Avenue, Phillipstown, Christchurch:",Request time out
144271,"1/77 Tancred Street, Linwood, Christchurch:",Request time out
144272,"2/83 Tancred Street, Linwood, Christchurch:",Request time out
144273,"5/77 Tancred Street, Linwood, Christchurch:",Request time out
144274,"4/77 Tancred Street, Linwood, Christchurch:",Request time out
144275,"3/77 Tancred Street, Linwood, Christchurch:",Request time out
144276,"2/31 Tinokore Street, Hei Hei, Christchurch:",Request time out
144277,"3/31 Tinokore Street, Hei Hei, Christchurch:",Request time out
144278,"5/37 Tinokore Street, Hei Hei, Christchurch:",Request time out
144279,"4/31 Tinokore Street, Hei Hei, Christchurch:",Request time out
144280,"1/47 Webb Street, St Albans, Christchurch:",Request time out
144281,"2/47 Webb Street, St Albans, Christchurch:",Request time out
144282,"3/47 Webb Street, St Albans, Christchurch:",Request time out
144283,"1/83 Winchester Street, Merivale, Christchurch:",Request time out
144284,"2/83 Winchester Street, Merivale, Christchurch:",Request time out
144285,"3/83 Winchester Street, Merivale, Christchurch:",Request time out
144286,"1/89 Winchester Street, Merivale, Christchurch:",Request time out
144287,"2/89 Winchester Street, Merivale, Christchurch:",Request time out
144288,"3/89 Winchester Street, Merivale, Christchurch:",Request time out
144289,"4/89 Winchester Street, Merivale, Christchurch:",Request time out
144290,"1/97 Winchester Street, Merivale, Christchurch:",Request time out
144291,"2/97 Winchester Street, Merivale, Christchurch:",Request time out
144292,"3/97 Winchester Street, Merivale, Christchurch:",Request time out
144293,"4/97 Winchester Street, Merivale, Christchurch:",Request time out
144317,"28A Bealey Avenue, Christchurch Central, Christchurch:",Request time out
144366,"90 Winchester Street, Merivale, Christchurch:",Request time out
144405,"331 Eastern Terrace, Sydenham, Christchurch:",Request time out
144446,"19 Bealey Avenue, Merivale, Christchurch:",Request time out
144475,"4/305 Eastern Terrace, Sydenham, Christchurch:",Request time out
144485,"3/101 Winchester Street, Merivale, Christchurch:",Request time out
144486,"2/101 Winchester Street, Merivale, Christchurch:",Request time out
144487,"1/101 Winchester Street, Merivale, Christchurch:",Request time out
144523,"13/235 Salisbury Street, Christchurch Central, Christchurch:",Request time out
144551,"137 Foremans Road, Islington, Christchurch:",Request time out
144594,"6 Wittys Road, Avonhead, Christchurch:",Request time out
144606,"59 Yaldhurst Road, Sockburn, Christchurch:",Request time out
144664,"51 Harewood Road, Papanui, Christchurch:",Request time out
144709,"32 Camden Street, Redwood, Christchurch:",Request time out
144716,"7 Palazzo Lane, Riccarton, Christchurch:",Request time out
144717,"317 Worsleys Road, Cracroft, Christchurch:",Request time out
144824,"2 Walcot Street, Bromley, Christchurch:",Request time out
144837,"61 Baynes Street, Burwood, Christchurch:",Request time out
144861,"3 Daytona Place, Parklands, Christchurch:",Request time out
144888,"12 Channel Place, Aranui, Christchurch:",Request time out
144910,"53 Cygnet Street, North New Brighton, Christchurch:",Request time out
144911,"2/54 Leaver Terrace, North New Brighton, Christchurch:",Request time out
144940,"15 Rawhiti Avenue, New Brighton, Christchurch:",Request time out
144971,"64 Ryans Road, Yaldhurst, Christchurch:",Request time out
144972,"4/345 Armagh Street, Linwood, Christchurch:",Request time out
144991,"10 Logistics Drive, Harewood, Christchurch:",Request time out
145042,"35 Te Korari Street, Marshland, Christchurch:",Request time out
145043,"67 Metehau Street, Marshland, Christchurch:",Request time out
145054,"39 Te Korari Street, Marshland, Christchurch:",Request time out
145091,"12 Dove Grove, Westmorland, Christchurch:",Request time out
145117,"5/73 Mathesons Road, Phillipstown, Christchurch:",Request time out
145118,"2/20A McBratneys Road, Dallington, Christchurch:",Request time out
145170,"19/403 Innes Road, Mairehau, Christchurch:",Request time out
145175,"2/226 Mt Pleasant Road, Mount Pleasant, Christchurch:",Request time out
145189,"16 Te Whariki Street, Marshland, Christchurch:",Request time out
145192,"11 Makawe Roa Street, Marshland, Christchurch:",Request time out
145258,"17 Kirk Road, Templeton, Christchurch:",Request time out
145263,"20 Bicknor Street, Templeton, Christchurch:",Request time out
145301,"10 Rosella Street, Broomfield, Christchurch:",Request time out
145317,"71 Toorak Avenue, Avonhead, Christchurch:",Request time out
145324,"12 Birkenhead Street, Avonhead, Christchurch:",Request time out
145344,"21 Tensing Place, Sockburn, Christchurch:",Request time out
145366,"6 Colesbury Street, Bishopdale, Christchurch:",Request time out
145376,"24 Memorial Avenue, Ilam, Christchurch:",Request time out
145392,"125 St James Avenue, Papanui, Christchurch:",Request time out
145439,"23 Tuckers Road, Redwood, Christchurch:",Request time out
145470,"10 Langham Place, Redwood, Christchurch:",Request time out
145478,"105 Holly Road, St Albans, Christchurch:",Request time out
145482,"71A Mahars Road, Mairehau, Christchurch:",Request time out
145491,"11 Amherst Place, Cashmere, Christchurch:",Request time out
145498,"44 Geraldine Street, Edgeware, Christchurch:",Request time out
145553,"5 Flaxwood Lane, Waltham, Christchurch:",Request time out
145584,"7 Gilders Grove, Heathcote Valley, Christchurch:",Request time out
145590,"61 Bassett Street, Burwood, Christchurch:",Request time out
145596,"25 Raupo Street, Bromley, Christchurch:",Request time out
145605,"17 Broadhaven Avenue, Parklands, Christchurch:",Request time out
145614,"404 Mairehau Road, Parklands, Christchurch:",Request time out
145628,"18 Lamorna Road, Parklands, Christchurch:",Request time out
145631,"101 Wattle Drive, New Brighton, Christchurch:",Request time out
145637,"32 St Heliers Crescent, Aranui, Christchurch:",Request time out
145673,"7 Godley Drive, Scarborough, Christchurch:",Request time out
145696,"11 Masham Road, Broomfield, Christchurch:",Request time out
145698,"21 Norwich Street, Linwood, Christchurch:",Request time out
145699,"12 Strathmore Gardens, Burwood, Christchurch:",Request time out
145722,"9/446 Ferry Road, Woolston, Christchurch:",Request time out
145739,"20 Rock Hill Drive, Kennedys Bush, Christchurch:",Request time out
145746,"6A Henley Green, Northwood, Christchurch:",Request time out
145747,"26 Lonsdale Street, New Brighton, Christchurch:",Request time out
145768,"47 Coles Place, St Albans, Christchurch:",Request time out
145781,"9 Augustine Drive, Aidanfield, Christchurch:",Request time out
145807,"24 Te Whenu Crescent, Marshland, Christchurch:",Request time out
